stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,5.173,2.023,0.000,76,0,9,1557726722.522,919101638.813
refined,16.496,2.023,0.000,76,0,9,1557726722.522,484393366.681
