stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,60.379,2.023,0.000,76,0,9,3093122937.226,339507473.345
refined,134.969,2.023,0.000,76,0,9,3093122937.226,161688767.035
