stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.803,-4.554,-2.873,1.032,-1.813,1.041,0.783,0.405,1.433,6225401332.499,-0.176
norefined,2,0.356,-4.621,-2.945,0.940,-1.889,0.927,0.702,0.365,1.360,4244066328.893,-0.077
norefined,3,-0.117,-4.647,-2.998,0.875,-1.937,0.839,0.639,0.342,1.299,1698735277.804,0.025
norefined,4,-0.593,-4.662,-3.011,0.805,-1.975,0.738,0.587,0.330,1.239,553404775.983,0.127
norefined,5,-1.056,-4.655,-3.025,0.694,-1.954,0.615,0.543,0.353,1.170,432951120.785,0.227
norefined,6,-0.614,-4.774,-3.099,0.652,-1.921,0.522,0.509,0.233,1.082,424383275.472,0.129
norefined,7,-1.087,-4.763,-3.101,0.563,-1.881,0.417,0.476,0.259,1.016,362319974.156,0.228
norefined,8,-0.633,-4.880,-3.158,0.557,-1.828,0.354,0.457,0.140,0.936,350790304.116,0.130
norefined,9,-1.112,-4.868,-3.149,0.487,-1.776,0.266,0.430,0.167,0.874,316617070.157,0.228
norefined,10,-0.654,-4.983,-3.189,0.504,-1.711,0.221,0.418,0.054,0.798,301419523.035,0.131
refined,11,-0.654,-4.983,-3.189,0.504,-1.711,0.221,0.418,0.054,0.798,301419523.035,0.131
refined,12,-0.816,-4.753,-2.441,0.213,0.466,-0.271,-0.387,-0.259,0.776,107556423.074,0.172
refined,13,-0.970,-5.681,-2.956,0.079,0.372,-0.259,-0.259,-0.246,0.777,100488287.947,0.171
refined,14,-0.974,-5.751,-2.952,0.021,0.356,-0.258,-0.252,-0.257,0.782,100275681.512,0.169
refined,15,-0.984,-5.817,-2.981,0.011,0.363,-0.253,-0.262,-0.256,0.781,100268763.820,0.169
refined,16,-0.983,-5.811,-2.975,0.009,0.364,-0.255,-0.265,-0.258,0.786,100268144.491,0.169
refined,17,-0.984,-5.820,-2.980,0.008,0.365,-0.253,-0.266,-0.257,0.784,100268057.225,0.169
refined,18,-0.984,-5.817,-2.978,0.008,0.365,-0.254,-0.267,-0.258,0.785,100268041.131,0.169
refined,19,-0.984,-5.819,-2.979,0.008,0.365,-0.253,-0.267,-0.258,0.785,100268037.633,0.169
refined,20,-0.984,-5.818,-2.979,0.008,0.365,-0.254,-0.267,-0.258,0.785,100268036.834,0.169
