attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.664,"[-0.865, -0.463]",0.201,-5.496,0.000,46.251,ngd,93,148263467.460,0.124,-1.000,0.336,0,0,fn
c,-5.810,"[-7.35, -4.271]",1.539,-6.289,0.000,46.251,ngd,93,148263467.460,0.124,-6.000,0.190,0,0,fn
s,-3.005,"[-3.834, -2.175]",0.829,-6.035,0.000,46.251,ngd,93,148263467.460,0.124,-3.000,-0.005,0,0,fn
vot,0.114,,,,,46.251,ngd,93,148263467.460,0.124,0.167,-0.052,0,0,fn
tt,-377.365,"[-2924.518, 2169.789]",2547.154,-0.247,0.806,71.950,lm,93,5385094347.396,0.747,-1.000,-376.365,1,0,fn
c,590.526,"[-3399.47, 4580.522]",3989.996,0.247,0.806,71.950,lm,93,5385094347.396,0.747,-6.000,596.526,1,0,fn
s,149.409,"[-856.08, 1154.899]",1005.489,0.248,0.805,71.950,lm,93,5385094347.396,0.747,-3.000,152.409,1,0,fn
vot,-0.639,,,,,71.950,lm,93,5385094347.396,0.747,0.167,-0.806,0,0,fn
tt,-0.656,"[-0.835, -0.477]",0.179,-6.112,0.000,91.637,ngd+lm,93,138193341.731,0.120,-1.000,0.344,0,0,fn
c,-4.664,"[-5.792, -3.536]",1.128,-6.889,0.000,91.637,ngd+lm,93,138193341.731,0.120,-6.000,1.336,0,0,fn
s,-2.401,"[-3.003, -1.799]",0.602,-6.646,0.000,91.637,ngd+lm,93,138193341.731,0.120,-3.000,0.599,0,0,fn
vot,0.141,,,,,91.637,ngd+lm,93,138193341.731,0.120,0.167,-0.026,0,0,fn
