stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,33.647,1.727,0.000,76,0,9,2876891266.733,521201737.199
refined,61.893,1.727,0.000,76,0,9,2876891266.733,308877559.660
