stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.933,"[-3.155, 1.29]",2.222,-0.761,0.464
norefined,c,-5.610,"[-18.862, 7.643]",13.253,-0.767,0.461
norefined,s,-2.635,"[-9.628, 4.359]",6.994,-0.683,0.510
norefined,k0,1.308,"[-3.499, 6.115]",4.807,0.493,0.633
norefined,k1,0.950,"[-2.581, 4.481]",3.531,0.488,0.636
norefined,k2,-1.310,"[-4.122, 1.501]",2.812,-0.845,0.418
norefined,k3,0.424,"[-2.633, 3.481]",3.057,0.251,0.807
norefined,k4,-1.042,"[-7.708, 5.624]",6.666,-0.283,0.783
norefined,k5,0.473,"[-4.214, 5.159]",4.687,0.183,0.859
refined,tt,-0.561,"[-1.041, -0.082]",0.479,-2.121,0.060
refined,c,-3.313,"[-6.187, -0.44]",2.874,-2.090,0.063
refined,s,-1.842,"[-3.632, -0.052]",1.790,-1.865,0.092
refined,k0,0.198,"[-0.504, 0.901]",0.703,0.512,0.620
refined,k1,-0.437,"[-1.19, 0.316]",0.753,-1.052,0.317
refined,k2,-0.404,"[-0.92, 0.113]",0.516,-1.417,0.187
refined,k3,-0.345,"[-1.109, 0.419]",0.764,-0.818,0.433
refined,k4,0.646,"[-0.405, 1.696]",1.050,1.114,0.291
refined,k5,-0.211,"[-0.806, 0.383]",0.595,-0.644,0.534
