stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,43.437,1.765,0.000,0,9,2105904078.884,230293127.605,57
refined,130.341,1.765,0.000,0,9,2105904078.884,82782633.802,57
