attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.644,"[-0.916, -0.372]",0.272,-3.950,0.000,5.693,ngd,47,356146460.534,0.196,-1.000,0.356,0,0,fn
c,-5.698,"[-8.147, -3.249]",2.449,-3.876,0.000,5.693,ngd,47,356146460.534,0.196,-6.000,0.302,0,0,fn
s,-2.688,"[-3.789, -1.588]",1.101,-4.069,0.000,5.693,ngd,47,356146460.534,0.196,-3.000,0.312,0,0,fn
vot,0.113,,,,,5.693,ngd,47,356146460.534,0.196,0.167,-0.054,0,0,fn
tt,-2.916,"[-9.595, 3.764]",6.680,-0.727,0.469,6.016,lm,47,2993325313.857,0.569,-1.000,-1.916,1,0,fn
c,-5.172,"[-18.313, 7.969]",13.141,-0.656,0.514,6.016,lm,47,2993325313.857,0.569,-6.000,0.828,1,0,fn
s,-1.784,"[-5.156, 1.587]",3.372,-0.882,0.381,6.016,lm,47,2993325313.857,0.569,-3.000,1.216,1,0,fn
vot,0.564,,,,,6.016,lm,47,2993325313.857,0.569,0.167,0.397,0,0,fn
tt,-1.020,"[-1.274, -0.767]",0.253,-6.717,0.000,11.859,ngd+lm,47,197063540.501,0.146,-1.000,-0.020,0,0,fn
c,-6.668,"[-8.438, -4.899]",1.770,-6.278,0.000,11.859,ngd+lm,47,197063540.501,0.146,-6.000,-0.668,0,0,fn
s,-3.074,"[-3.847, -2.301]",0.773,-6.627,0.000,11.859,ngd+lm,47,197063540.501,0.146,-3.000,-0.074,0,0,fn
vot,0.153,,,,,11.859,ngd+lm,47,197063540.501,0.146,0.167,-0.014,0,0,fn
