stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.985,"[-1.482, -0.488]",0.497,-3.957,0.000
norefined,c,-4.176,"[-6.555, -1.797]",2.379,-3.504,0.001
norefined,s,-2.022,"[-3.211, -0.834]",1.189,-3.396,0.001
norefined,k0,-0.133,"[-1.104, 0.838]",0.971,-0.273,0.785
norefined,k1,0.661,"[0.048, 1.273]",0.613,2.153,0.035
norefined,k2,-0.671,"[-1.518, 0.176]",0.847,-1.582,0.118
norefined,k3,0.156,"[-0.453, 0.765]",0.609,0.510,0.612
norefined,k4,-0.405,"[-1.323, 0.512]",0.917,-0.882,0.381
norefined,k5,-1.130,"[-1.954, -0.305]",0.824,-2.736,0.008
refined,tt,-0.929,"[-1.22, -0.638]",0.291,-6.377,0.000
refined,c,-5.983,"[-7.755, -4.211]",1.772,-6.739,0.000
refined,s,-2.921,"[-3.808, -2.034]",0.887,-6.573,0.000
refined,k0,0.288,"[-0.31, 0.886]",0.598,0.962,0.339
refined,k1,0.103,"[-0.228, 0.433]",0.330,0.619,0.538
refined,k2,0.045,"[-0.355, 0.444]",0.399,0.225,0.823
refined,k3,-0.210,"[-0.595, 0.176]",0.386,-1.084,0.282
refined,k4,-0.010,"[-0.549, 0.529]",0.539,-0.037,0.971
refined,k5,-0.237,"[-0.644, 0.17]",0.407,-1.162,0.249
