stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.268,-4.052,-1.122,-0.144,1.395,-0.732,0.782,-0.235,-1.580,875041889.072,0.313
norefined,2,-0.820,-4.108,-1.304,-0.167,1.385,-0.826,0.731,-0.259,-1.573,594536935.743,0.200
norefined,3,-1.026,-4.090,-1.557,-0.233,1.127,-0.799,0.495,-0.348,-1.486,510015631.169,0.251
norefined,4,-0.571,-4.150,-1.703,-0.233,1.055,-0.862,0.430,-0.341,-1.416,514003196.381,0.138
norefined,5,-1.033,-4.107,-1.768,-0.239,0.928,-0.766,0.378,-0.366,-1.375,447935812.027,0.252
norefined,6,-0.563,-4.171,-1.876,-0.229,0.876,-0.829,0.338,-0.347,-1.305,450613824.398,0.135
norefined,7,-1.035,-4.133,-1.908,-0.234,0.765,-0.728,0.305,-0.366,-1.266,405010793.028,0.250
norefined,8,-0.558,-4.200,-1.996,-0.220,0.727,-0.790,0.277,-0.344,-1.201,409251472.075,0.133
norefined,9,-1.036,-4.166,-2.002,-0.224,0.633,-0.690,0.258,-0.360,-1.167,375341519.068,0.249
norefined,10,-0.556,-4.235,-2.080,-0.209,0.606,-0.750,0.238,-0.338,-1.107,381100894.325,0.131
refined,11,-1.036,-4.166,-2.002,-0.224,0.633,-0.690,0.258,-0.360,-1.167,375341519.068,0.249
refined,12,-0.691,-4.850,-2.512,-0.319,-0.077,0.252,0.035,0.071,0.111,160881278.295,0.143
refined,13,-0.927,-5.551,-2.803,-0.178,0.177,-0.008,-0.007,0.074,-0.221,130414161.660,0.167
refined,14,-0.938,-5.557,-2.820,-0.134,0.160,-0.068,-0.012,0.064,-0.254,130057448.182,0.169
refined,15,-0.948,-5.606,-2.846,-0.127,0.161,-0.076,-0.017,0.069,-0.262,130043576.251,0.169
refined,16,-0.949,-5.614,-2.850,-0.125,0.161,-0.078,-0.018,0.071,-0.263,130042786.006,0.169
refined,17,-0.950,-5.617,-2.851,-0.124,0.161,-0.078,-0.019,0.071,-0.264,130042739.317,0.169
refined,18,-0.950,-5.618,-2.852,-0.124,0.161,-0.079,-0.019,0.071,-0.264,130042736.531,0.169
refined,19,-0.950,-5.618,-2.852,-0.124,0.161,-0.079,-0.019,0.071,-0.264,130042736.364,0.169
refined,20,-0.950,-5.618,-2.852,-0.124,0.161,-0.079,-0.019,0.071,-0.264,130042736.354,0.169
