stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.268,-4.052,-1.122,-0.144,1.395,-0.732,0.782,-0.235,-1.580,974143219.726,0.313
norefined,2,-0.832,-4.112,-1.296,-0.176,1.383,-0.865,0.716,-0.282,-1.553,665547649.803,0.202
norefined,3,-0.983,-4.094,-1.557,-0.235,1.142,-0.917,0.468,-0.398,-1.412,536061120.735,0.240
norefined,4,-0.564,-4.145,-1.723,-0.231,1.048,-1.007,0.369,-0.424,-1.281,525798830.331,0.136
norefined,5,-1.020,-4.095,-1.814,-0.219,0.919,-0.918,0.328,-0.450,-1.218,463408490.459,0.249
norefined,6,-0.556,-4.157,-1.909,-0.203,0.874,-1.001,0.285,-0.454,-1.115,455513069.203,0.134
norefined,7,-1.022,-4.113,-1.964,-0.188,0.758,-0.901,0.271,-0.466,-1.057,415663705.359,0.248
norefined,8,-0.548,-4.179,-2.033,-0.172,0.729,-0.978,0.244,-0.465,-0.968,411431144.161,0.131
norefined,9,-1.022,-4.139,-2.060,-0.157,0.630,-0.878,0.246,-0.472,-0.922,383685828.618,0.247
norefined,10,-0.543,-4.208,-2.117,-0.142,0.612,-0.949,0.229,-0.467,-0.843,381956831.380,0.129
refined,11,-0.543,-4.208,-2.117,-0.142,0.612,-0.949,0.229,-0.467,-0.843,381956831.380,0.129
refined,12,-0.643,-3.662,-1.898,0.047,-0.351,-0.070,0.196,-0.243,0.479,163636695.486,0.176
refined,13,-0.678,-4.146,-2.173,0.012,-0.078,-0.235,0.237,-0.390,0.206,124363661.489,0.163
refined,14,-0.695,-4.259,-2.233,-0.022,-0.056,-0.233,0.224,-0.401,0.214,124093515.301,0.163
refined,15,-0.695,-4.262,-2.231,-0.021,-0.057,-0.233,0.225,-0.407,0.215,124089103.277,0.163
refined,16,-0.695,-4.265,-2.233,-0.022,-0.057,-0.233,0.224,-0.407,0.215,124089003.933,0.163
refined,17,-0.695,-4.265,-2.233,-0.022,-0.057,-0.233,0.224,-0.407,0.215,124089000.825,0.163
refined,18,-0.695,-4.265,-2.233,-0.022,-0.057,-0.233,0.224,-0.407,0.215,124089000.672,0.163
refined,19,-0.695,-4.265,-2.233,-0.022,-0.057,-0.233,0.224,-0.407,0.215,124089000.661,0.163
refined,20,-0.695,-4.265,-2.233,-0.022,-0.057,-0.233,0.224,-0.407,0.215,124089000.661,0.163
