attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.258,"[-0.354, -0.163]",0.096,-5.391,0.000,77,0.800,546891190.034,0.190,-1.000,0.742,0,0,fn
c,-1.530,"[-2.096, -0.964]",0.566,-5.393,0.000,77,0.800,546891190.034,0.190,-6.000,4.470,0,0,fn
s,-0.704,"[-0.986, -0.423]",0.281,-5.000,0.000,77,0.800,546891190.034,0.190,-3.000,2.296,0,0,fn
k0,-0.097,"[-0.43, 0.237]",0.333,-0.579,0.565,77,0.800,546891190.034,0.190,0.000,-0.097,0,0,fp
k1,0.942,"[0.516, 1.367]",0.425,4.419,0.000,77,0.800,546891190.034,0.190,0.000,0.942,0,1,fp
k2,0.448,"[-0.052, 0.948]",0.500,1.790,0.078,77,0.800,546891190.034,0.190,0.000,0.448,0,1,fp
k3,0.298,"[-0.048, 0.644]",0.346,1.717,0.091,77,0.800,546891190.034,0.190,0.000,0.298,0,1,fp
k4,-0.496,"[-0.936, -0.057]",0.439,-2.254,0.027,77,0.800,546891190.034,0.190,0.000,-0.496,0,1,fp
k5,-0.028,"[-0.472, 0.417]",0.444,-0.124,0.902,77,0.800,546891190.034,0.190,0.000,-0.028,0,0,fp
vot,0.169,,,,,77,0.800,546891190.034,0.190,0.167,0.002,0,0,fn
tt,-0.774,"[-1.141, -0.408]",0.367,-4.216,0.000,77,0.900,297970008.611,0.154,-1.000,0.226,0,0,fn
c,-4.408,"[-6.466, -2.349]",2.059,-4.273,0.000,77,0.900,297970008.611,0.154,-6.000,1.592,0,0,fn
s,-2.247,"[-3.329, -1.165]",1.082,-4.147,0.000,77,0.900,297970008.611,0.154,-3.000,0.753,0,0,fn
k0,-0.133,"[-0.686, 0.419]",0.553,-0.482,0.631,77,0.900,297970008.611,0.154,0.000,-0.133,0,0,fp
k1,0.663,"[-0.202, 1.528]",0.865,1.529,0.131,77,0.900,297970008.611,0.154,0.000,0.663,0,0,fp
k2,0.538,"[-0.304, 1.38]",0.842,1.276,0.206,77,0.900,297970008.611,0.154,0.000,0.538,0,0,fp
k3,0.161,"[-0.463, 0.784]",0.623,0.515,0.608,77,0.900,297970008.611,0.154,0.000,0.161,0,0,fp
k4,-0.312,"[-1.152, 0.529]",0.841,-0.740,0.462,77,0.900,297970008.611,0.154,0.000,-0.312,0,0,fp
k5,-0.218,"[-1.014, 0.578]",0.796,-0.546,0.587,77,0.900,297970008.611,0.154,0.000,-0.218,0,0,fp
vot,0.176,,,,,77,0.900,297970008.611,0.154,0.167,0.009,0,0,fn
tt,-1.125,"[-1.632, -0.618]",0.507,-4.426,0.000,77,1.100,181078971.204,0.150,-1.000,-0.125,0,0,fn
c,-6.668,"[-9.561, -3.776]",2.893,-4.601,0.000,77,1.100,181078971.204,0.150,-6.000,-0.668,0,0,fn
s,-3.677,"[-5.35, -2.003]",1.674,-4.385,0.000,77,1.100,181078971.204,0.150,-3.000,-0.677,0,0,fn
k0,-0.208,"[-0.88, 0.464]",0.672,-0.618,0.539,77,1.100,181078971.204,0.150,0.000,-0.208,0,0,fp
k1,-0.058,"[-1.227, 1.11]",1.168,-0.100,0.921,77,1.100,181078971.204,0.150,0.000,-0.058,0,0,fp
k2,0.036,"[-0.933, 1.004]",0.969,0.074,0.941,77,1.100,181078971.204,0.150,0.000,0.036,0,0,fp
k3,-0.556,"[-1.384, 0.273]",0.828,-1.339,0.185,77,1.100,181078971.204,0.150,0.000,-0.556,0,0,fp
k4,0.273,"[-0.746, 1.291]",1.019,0.534,0.595,77,1.100,181078971.204,0.150,0.000,0.273,0,0,fp
k5,0.251,"[-0.858, 1.36]",1.109,0.451,0.653,77,1.100,181078971.204,0.150,0.000,0.251,0,0,fp
vot,0.169,,,,,77,1.100,181078971.204,0.150,0.167,0.002,0,0,fn
tt,-2.278,"[-4.576, 0.02]",2.298,-1.979,0.052,77,1.200,311359671.316,0.213,-1.000,-1.278,0,0,fn
c,-12.622,"[-25.796, 0.551]",13.173,-1.913,0.060,77,1.200,311359671.316,0.213,-6.000,-6.622,0,0,fn
s,-7.135,"[-14.775, 0.505]",7.640,-1.864,0.067,77,1.200,311359671.316,0.213,-3.000,-4.135,0,0,fn
k0,0.411,"[-1.098, 1.921]",1.510,0.544,0.588,77,1.200,311359671.316,0.213,0.000,0.411,0,0,fp
k1,-2.258,"[-5.41, 0.895]",3.153,-1.429,0.158,77,1.200,311359671.316,0.213,0.000,-2.258,0,0,fp
k2,-1.146,"[-3.445, 1.152]",2.298,-0.996,0.323,77,1.200,311359671.316,0.213,0.000,-1.146,0,0,fp
k3,-1.754,"[-4.098, 0.59]",2.344,-1.494,0.140,77,1.200,311359671.316,0.213,0.000,-1.754,0,0,fp
k4,0.632,"[-1.318, 2.582]",1.950,0.647,0.520,77,1.200,311359671.316,0.213,0.000,0.632,0,0,fp
k5,2.428,"[-0.981, 5.837]",3.409,1.421,0.160,77,1.200,311359671.316,0.213,0.000,2.428,0,0,fp
vot,0.180,,,,,77,1.200,311359671.316,0.213,0.167,0.014,0,0,fn
