stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.124,"[-1.848, -0.4]",0.724,-3.101,0.003
norefined,c,-6.662,"[-10.978, -2.346]",4.316,-3.081,0.003
norefined,s,-3.581,"[-6.026, -1.136]",2.445,-2.924,0.005
norefined,k0,0.653,"[-0.466, 1.772]",1.119,1.165,0.248
norefined,k1,-1.478,"[-3.375, 0.42]",1.898,-1.554,0.125
norefined,k2,-0.887,"[-2.4, 0.626]",1.513,-1.170,0.246
norefined,k3,-0.003,"[-1.16, 1.153]",1.156,-0.006,0.995
norefined,k4,0.717,"[-0.745, 2.178]",1.461,0.979,0.331
norefined,k5,-0.160,"[-1.493, 1.173]",1.333,-0.240,0.811
refined,tt,-2.278,"[-4.576, 0.02]",2.298,-1.979,0.052
refined,c,-12.622,"[-25.796, 0.551]",13.173,-1.913,0.060
refined,s,-7.135,"[-14.775, 0.505]",7.640,-1.864,0.067
refined,k0,0.411,"[-1.098, 1.921]",1.510,0.544,0.588
refined,k1,-2.258,"[-5.41, 0.895]",3.153,-1.429,0.158
refined,k2,-1.146,"[-3.445, 1.152]",2.298,-0.996,0.323
refined,k3,-1.754,"[-4.098, 0.59]",2.344,-1.494,0.140
refined,k4,0.632,"[-1.318, 2.582]",1.950,0.647,0.520
refined,k5,2.428,"[-0.981, 5.837]",3.409,1.421,0.160
