stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,12.260,2.023,0.000,0,9,2860119531.508,1080584226.568,76
refined,31.488,2.023,0.000,0,9,2860119531.508,546891190.036,76
