stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.339,"[-2.373, -0.306]",1.034,-2.161,0.034
norefined,c,-6.428,"[-11.092, -1.763]",4.665,-2.298,0.025
norefined,s,-2.990,"[-5.525, -0.456]",2.534,-1.968,0.053
norefined,k0,0.085,"[-1.466, 1.635]",1.551,0.091,0.928
norefined,k1,-0.462,"[-2.004, 1.08]",1.542,-0.500,0.619
norefined,k2,0.017,"[-1.401, 1.435]",1.418,0.020,0.984
norefined,k3,0.618,"[-1.192, 2.427]",1.809,0.569,0.571
norefined,k4,-0.362,"[-2.453, 1.729]",2.091,-0.289,0.774
norefined,k5,-0.307,"[-1.71, 1.095]",1.403,-0.365,0.716
refined,tt,-1.775,"[-3.199, -0.351]",1.424,-2.079,0.041
refined,c,-8.714,"[-15.302, -2.126]",6.588,-2.206,0.031
refined,s,-5.124,"[-9.401, -0.847]",4.277,-1.998,0.050
refined,k0,-1.400,"[-3.267, 0.466]",1.867,-1.251,0.215
refined,k1,1.849,"[-0.587, 4.286]",2.437,1.266,0.210
refined,k2,-1.166,"[-3.29, 0.958]",2.124,-0.916,0.363
refined,k3,1.896,"[-0.939, 4.73]",2.834,1.116,0.269
refined,k4,-3.137,"[-6.849, 0.575]",3.712,-1.409,0.163
refined,k5,-0.809,"[-3.448, 1.831]",2.639,-0.511,0.611
