stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,60.488,1.727,0.000,0,9,3026785303.285,331694137.055,76
refined,72.440,1.727,0.000,0,9,3026785303.285,282067884.008,76
