stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.026,"[-2.423, 0.372]",1.398,-1.224,0.225
norefined,c,-6.341,"[-13.899, 1.218]",7.559,-1.399,0.166
norefined,s,-2.997,"[-7.044, 1.05]",4.047,-1.235,0.221
norefined,k0,0.424,"[-1.966, 2.815]",2.391,0.296,0.768
norefined,k1,-0.599,"[-2.606, 1.409]",2.007,-0.498,0.620
norefined,k2,0.021,"[-1.768, 1.81]",1.789,0.019,0.985
norefined,k3,0.231,"[-1.859, 2.321]",2.090,0.185,0.854
norefined,k4,-0.064,"[-3.315, 3.186]",3.251,-0.033,0.974
norefined,k5,-0.709,"[-2.939, 1.521]",2.230,-0.530,0.598
refined,tt,-1.026,"[-2.423, 0.372]",1.398,-1.224,0.225
refined,c,-6.341,"[-13.899, 1.218]",7.559,-1.399,0.166
refined,s,-2.997,"[-7.044, 1.05]",4.047,-1.235,0.221
refined,k0,0.424,"[-1.966, 2.815]",2.391,0.296,0.768
refined,k1,-0.599,"[-2.606, 1.409]",2.007,-0.498,0.620
refined,k2,0.021,"[-1.768, 1.81]",1.789,0.019,0.985
refined,k3,0.231,"[-1.859, 2.321]",2.090,0.185,0.854
refined,k4,-0.064,"[-3.315, 3.186]",3.251,-0.033,0.974
refined,k5,-0.709,"[-2.939, 1.521]",2.230,-0.530,0.598
