stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.854,"[-1.605, -0.102]",0.751,-2.268,0.027
norefined,c,-7.336,"[-13.565, -1.107]",6.229,-2.351,0.022
norefined,s,-2.550,"[-4.865, -0.235]",2.315,-2.198,0.031
norefined,k0,0.900,"[-0.988, 2.789]",1.888,0.952,0.345
norefined,k1,1.023,"[-1.223, 3.268]",2.246,0.909,0.367
norefined,k2,0.534,"[-1.456, 2.525]",1.991,0.535,0.594
norefined,k3,-0.759,"[-2.566, 1.048]",1.807,-0.839,0.405
norefined,k4,0.000,"[-0.95, 0.95]",0.950,0.001,0.999
norefined,k5,-0.980,"[-2.724, 0.764]",1.744,-1.121,0.266
refined,tt,-1.138,"[-1.956, -0.321]",0.818,-2.779,0.007
refined,c,-5.507,"[-9.002, -2.012]",3.495,-3.145,0.002
refined,s,-2.760,"[-4.815, -0.704]",2.056,-2.680,0.009
refined,k0,-0.807,"[-1.938, 0.323]",1.131,-1.425,0.159
refined,k1,-0.576,"[-1.878, 0.727]",1.302,-0.882,0.381
refined,k2,0.072,"[-1.337, 1.481]",1.409,0.102,0.919
refined,k3,-0.612,"[-1.886, 0.662]",1.274,-0.959,0.341
refined,k4,-0.513,"[-1.492, 0.465]",0.979,-1.047,0.299
refined,k5,-0.165,"[-1.27, 0.94]",1.105,-0.298,0.766
