stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,55.642,2.023,0.000,76,0,9,4378110971.564,516634610.173
refined,98.741,2.023,0.000,76,0,9,4378110971.564,306941477.716
