stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,64.289,2.023,0.000,76,0,9,3818487958.495,396281978.786
refined,152.633,2.023,0.000,76,0,9,3818487958.495,177579495.595
