stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.760,"[-1.213, -0.306]",0.454,-2.793,0.007
norefined,c,-4.927,"[-7.726, -2.128]",2.799,-2.936,0.005
norefined,s,-3.075,"[-4.973, -1.177]",1.898,-2.702,0.009
norefined,k0,0.183,"[-0.543, 0.909]",0.726,0.421,0.675
norefined,k1,-1.104,"[-2.291, 0.084]",1.187,-1.550,0.126
norefined,k2,-0.518,"[-1.296, 0.26]",0.778,-1.111,0.270
norefined,k3,-1.057,"[-2.196, 0.081]",1.139,-1.549,0.126
norefined,k4,-0.008,"[-0.807, 0.791]",0.799,-0.017,0.987
norefined,k5,0.842,"[-0.219, 1.902]",1.061,1.323,0.190
refined,tt,-0.903,"[-1.197, -0.608]",0.295,-5.106,0.000
refined,c,-4.984,"[-6.582, -3.387]",1.598,-5.204,0.000
refined,s,-2.640,"[-3.538, -1.741]",0.899,-4.900,0.000
refined,k0,1.055,"[0.49, 1.619]",0.565,3.115,0.003
refined,k1,-0.287,"[-0.886, 0.312]",0.599,-0.798,0.427
refined,k2,-0.007,"[-0.452, 0.438]",0.445,-0.025,0.980
refined,k3,0.524,"[0.085, 0.964]",0.440,1.990,0.051
refined,k4,-0.949,"[-1.377, -0.521]",0.428,-3.696,0.000
refined,k5,-0.019,"[-0.528, 0.491]",0.510,-0.061,0.952
