attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.915,"[-1.468, -0.362]",0.553,-2.759,0.007,11.256,ngd,62,280199149.908,0.171,-1.000,0.085,0,0,fn
c,-7.023,"[-11.765, -2.281]",4.742,-2.470,0.016,11.256,ngd,62,280199149.908,0.171,-6.000,-1.023,0,0,fn
s,-3.147,"[-5.24, -1.053]",2.094,-2.506,0.015,11.256,ngd,62,280199149.908,0.171,-3.000,-0.147,0,0,fn
k0,0.284,"[-0.78, 1.348]",1.064,0.445,0.658,11.256,ngd,62,280199149.908,0.171,0.000,0.284,0,0,fp
k1,0.024,"[-0.88, 0.928]",0.904,0.044,0.965,11.256,ngd,62,280199149.908,0.171,0.000,0.024,0,0,fp
k2,-1.066,"[-2.514, 0.381]",1.447,-1.229,0.223,11.256,ngd,62,280199149.908,0.171,0.000,-1.066,0,0,fp
k3,-0.706,"[-1.828, 0.417]",1.123,-1.049,0.298,11.256,ngd,62,280199149.908,0.171,0.000,-0.706,0,0,fp
k4,-0.663,"[-1.489, 0.163]",0.826,-1.340,0.185,11.256,ngd,62,280199149.908,0.171,0.000,-0.663,0,0,fp
k5,0.080,"[-0.994, 1.154]",1.074,0.125,0.901,11.256,ngd,62,280199149.908,0.171,0.000,0.080,0,0,fp
vot,0.130,,,,,11.256,ngd,62,280199149.908,0.171,0.167,-0.036,0,0,fn
tt,0.527,"[-0.609, 1.663]",1.136,0.774,0.442,11.688,lm,62,2282922892.968,0.489,-1.000,1.527,1,0,fn
c,-6.591,"[-17.428, 4.246]",10.837,-1.014,0.314,11.688,lm,62,2282922892.968,0.489,-6.000,-0.591,1,0,fn
s,-3.163,"[-8.853, 2.526]",5.690,-0.927,0.357,11.688,lm,62,2282922892.968,0.489,-3.000,-0.163,1,0,fn
k0,0.019,"[-2.647, 2.686]",2.667,0.012,0.990,11.688,lm,62,2282922892.968,0.489,0.000,0.019,0,0,fp
k1,0.228,"[-4.582, 5.039]",4.810,0.079,0.937,11.688,lm,62,2282922892.968,0.489,0.000,0.228,0,0,fp
k2,-1.243,"[-5.55, 3.064]",4.307,-0.481,0.632,11.688,lm,62,2282922892.968,0.489,0.000,-1.243,0,0,fp
k3,-1.126,"[-5.529, 3.276]",4.402,-0.427,0.671,11.688,lm,62,2282922892.968,0.489,0.000,-1.126,0,0,fp
k4,-1.904,"[-5.042, 1.233]",3.137,-1.012,0.315,11.688,lm,62,2282922892.968,0.489,0.000,-1.904,0,0,fp
k5,0.094,"[-3.727, 3.915]",3.821,0.041,0.967,11.688,lm,62,2282922892.968,0.489,0.000,0.094,0,0,fp
vot,-0.080,,,,,11.688,lm,62,2282922892.968,0.489,0.167,-0.247,0,0,fn
tt,-0.940,"[-1.377, -0.503]",0.437,-3.589,0.001,22.918,ngd+lm,62,205518861.678,0.147,-1.000,0.060,0,0,fn
c,-6.271,"[-9.236, -3.306]",2.965,-3.527,0.001,22.918,ngd+lm,62,205518861.678,0.147,-6.000,-0.271,0,0,fn
s,-2.427,"[-3.661, -1.193]",1.234,-3.280,0.002,22.918,ngd+lm,62,205518861.678,0.147,-3.000,0.573,0,0,fn
k0,0.157,"[-0.574, 0.889]",0.732,0.358,0.721,22.918,ngd+lm,62,205518861.678,0.147,0.000,0.157,0,0,fp
k1,-0.189,"[-0.89, 0.511]",0.701,-0.451,0.654,22.918,ngd+lm,62,205518861.678,0.147,0.000,-0.189,0,0,fp
k2,0.161,"[-0.771, 1.092]",0.932,0.288,0.774,22.918,ngd+lm,62,205518861.678,0.147,0.000,0.161,0,0,fp
k3,-0.254,"[-0.991, 0.484]",0.738,-0.574,0.568,22.918,ngd+lm,62,205518861.678,0.147,0.000,-0.254,0,0,fp
k4,0.296,"[-0.14, 0.733]",0.436,1.133,0.261,22.918,ngd+lm,62,205518861.678,0.147,0.000,0.296,0,0,fp
k5,-0.006,"[-0.809, 0.797]",0.803,-0.013,0.990,22.918,ngd+lm,62,205518861.678,0.147,0.000,-0.006,0,0,fp
vot,0.150,,,,,22.918,ngd+lm,62,205518861.678,0.147,0.167,-0.017,0,0,fn
