stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.663,-7.424,-4.910,1.662,0.375,-1.161,0.596,-1.930,1.891,1447122335.180,1584,0,0,0.089
norefined,2,-1.146,-7.452,-4.836,1.605,0.339,-1.174,0.570,-1.931,1.821,1005704568.249,1584,0,0,0.154
norefined,3,-1.620,-7.474,-4.749,1.534,0.314,-1.158,0.540,-1.879,1.735,807927735.395,1584,0,0,0.217
norefined,4,-1.903,-7.606,-4.607,1.294,0.271,-1.103,0.452,-1.768,1.512,702812184.669,1584,0,0,0.250
norefined,5,-1.771,-7.779,-4.575,0.973,0.215,-1.035,0.366,-1.603,1.273,601058267.875,1584,0,0,0.228
norefined,6,-1.865,-7.930,-4.441,0.682,0.169,-0.962,0.282,-1.437,1.002,522264962.497,1584,0,0,0.235
norefined,7,-1.542,-8.038,-4.507,0.449,0.118,-0.866,0.212,-1.267,0.831,493692381.216,1584,0,0,0.192
norefined,8,-1.957,-8.082,-4.334,0.351,0.103,-0.833,0.208,-1.153,0.684,488360714.765,1584,0,0,0.242
norefined,9,-1.491,-8.128,-4.478,0.290,0.070,-0.789,0.175,-1.113,0.664,470441078.438,1584,0,0,0.183
norefined,10,-1.940,-8.143,-4.327,0.233,0.063,-0.766,0.186,-1.012,0.558,464403818.295,1584,0,0,0.238
refined,11,-1.940,-8.143,-4.327,0.233,0.063,-0.766,0.186,-1.012,0.558,464403818.295,1584,0,0,0.238
refined,12,-0.680,-4.823,-2.407,-0.299,-0.150,0.251,0.107,0.560,-0.637,460410247.714,1584,0,0,0.141
refined,13,-1.320,-7.650,-3.774,-0.184,-0.002,0.108,0.257,0.193,-0.458,340200659.324,1584,0,0,0.173
refined,14,-1.334,-7.158,-3.683,-0.094,-0.080,-0.136,0.144,0.159,-0.203,332152686.648,1584,0,0,0.186
refined,15,-1.388,-7.447,-3.842,-0.093,-0.094,-0.134,0.165,0.175,-0.237,332056969.596,1584,0,0,0.186
refined,16,-1.378,-7.390,-3.815,-0.088,-0.094,-0.137,0.168,0.172,-0.236,332053571.204,1584,0,0,0.186
refined,17,-1.382,-7.411,-3.826,-0.089,-0.095,-0.136,0.168,0.172,-0.236,332053249.697,1584,0,0,0.186
refined,18,-1.380,-7.405,-3.823,-0.089,-0.095,-0.137,0.168,0.172,-0.236,332053217.700,1584,0,0,0.186
refined,19,-1.381,-7.407,-3.824,-0.089,-0.095,-0.137,0.168,0.172,-0.236,332053214.390,1584,0,0,0.186
refined,20,-1.381,-7.406,-3.823,-0.089,-0.095,-0.137,0.168,0.172,-0.236,332053214.050,1584,0,0,0.186
