stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.647,"[-1.293, -0.001]",0.646,-2.001,0.049
norefined,c,-5.493,"[-10.615, -0.371]",5.122,-2.141,0.036
norefined,s,-2.799,"[-5.644, 0.046]",2.845,-1.964,0.054
norefined,k0,0.826,"[-0.396, 2.048]",1.222,1.349,0.182
norefined,k1,-0.184,"[-1.645, 1.276]",1.461,-0.252,0.802
norefined,k2,-0.920,"[-2.489, 0.65]",1.570,-1.170,0.246
norefined,k3,0.131,"[-1.234, 1.497]",1.365,0.192,0.848
norefined,k4,-0.134,"[-1.784, 1.517]",1.650,-0.162,0.872
norefined,k5,0.486,"[-0.766, 1.738]",1.252,0.774,0.441
refined,tt,-0.156,"[-0.203, -0.108]",0.048,-6.509,0.000
refined,c,-0.996,"[-1.331, -0.661]",0.335,-5.937,0.000
refined,s,-0.489,"[-0.681, -0.296]",0.193,-5.068,0.000
refined,k0,0.244,"[-0.035, 0.524]",0.280,1.744,0.086
refined,k1,0.111,"[-0.158, 0.38]",0.269,0.824,0.413
refined,k2,0.111,"[-0.149, 0.371]",0.260,0.855,0.395
refined,k3,0.100,"[-0.134, 0.334]",0.234,0.851,0.398
refined,k4,0.141,"[-0.169, 0.452]",0.311,0.908,0.367
refined,k5,0.254,"[-0.012, 0.52]",0.266,1.906,0.061
