stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,43.210,2.023,0.000,0,9,1971264773.766,289706778.609,76
refined,51.098,2.023,0.000,0,9,1971264773.766,250672159.186,76
