stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.869,-4.162,-4.044,1.755,-0.032,-0.990,0.343,-1.515,-0.829,1107201546.746,1584,0,0,0.449
norefined,2,-1.507,-4.422,-3.951,1.747,-0.149,-1.028,0.218,-1.433,-0.761,1033971315.353,1584,0,0,0.341
norefined,3,-1.590,-4.684,-3.632,1.708,-0.185,-0.987,0.211,-1.225,-0.606,945206492.061,1584,0,0,0.339
norefined,4,-1.385,-4.922,-3.419,1.644,-0.263,-0.980,0.135,-0.990,-0.419,825057495.957,1584,0,0,0.281
norefined,5,-1.212,-5.128,-3.202,1.524,-0.312,-0.975,0.081,-0.733,-0.207,670039305.577,1584,0,0,0.236
norefined,6,-1.042,-5.305,-3.011,1.349,-0.330,-0.974,0.070,-0.470,0.022,492966456.317,1584,0,0,0.196
norefined,7,-0.903,-5.461,-2.834,1.138,-0.329,-0.951,0.116,-0.205,0.263,351092068.847,1584,0,0,0.165
norefined,8,-0.957,-5.564,-2.688,0.900,-0.302,-0.849,0.245,0.066,0.502,293922712.486,1584,0,0,0.172
norefined,9,-0.515,-5.580,-2.821,0.783,-0.203,-0.766,0.295,0.093,0.553,401166250.109,1584,0,0,0.092
norefined,10,-1.003,-5.572,-2.744,0.764,-0.212,-0.738,0.352,0.125,0.577,289706778.606,1584,0,0,0.180
refined,11,-1.003,-5.572,-2.744,0.764,-0.212,-0.738,0.352,0.125,0.577,289706778.606,1584,0,0,0.180
refined,12,-0.722,-4.778,-2.788,0.361,-0.026,-0.116,0.130,0.581,0.317,259578438.289,1584,0,0,0.151
refined,13,-0.726,-4.614,-2.501,0.549,0.104,-0.370,0.355,0.446,0.317,250941121.852,1584,0,0,0.157
refined,14,-0.724,-4.637,-2.539,0.513,0.057,-0.310,0.316,0.459,0.336,250687074.900,1584,0,0,0.156
refined,15,-0.727,-4.650,-2.538,0.522,0.067,-0.321,0.324,0.454,0.334,250674450.427,1584,0,0,0.156
refined,16,-0.729,-4.660,-2.546,0.520,0.065,-0.319,0.321,0.457,0.335,250673155.739,1584,0,0,0.156
refined,17,-0.730,-4.667,-2.550,0.521,0.066,-0.320,0.321,0.458,0.335,250672680.288,1584,0,0,0.156
refined,18,-0.731,-4.673,-2.553,0.522,0.067,-0.320,0.321,0.459,0.334,250672411.629,1584,0,0,0.156
refined,19,-0.732,-4.678,-2.556,0.522,0.067,-0.320,0.320,0.460,0.334,250672252.965,1584,0,0,0.156
refined,20,-0.732,-4.682,-2.558,0.522,0.067,-0.320,0.320,0.461,0.334,250672159.184,1584,0,0,0.156
