stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,24.487,1.727,0.000,76,0,9,3261350322.222,760346199.489
refined,27.418,1.727,0.000,76,0,9,3261350322.222,696415230.427
