stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.940,"[-3.746, -0.133]",1.806,-2.143,0.036
norefined,c,-8.143,"[-15.328, -0.958]",7.185,-2.262,0.027
norefined,s,-4.327,"[-8.403, -0.252]",4.075,-2.119,0.038
norefined,k0,0.233,"[-1.075, 1.54]",1.308,0.355,0.724
norefined,k1,0.063,"[-1.208, 1.334]",1.271,0.100,0.921
norefined,k2,-0.766,"[-2.475, 0.943]",1.709,-0.895,0.374
norefined,k3,0.186,"[-1.175, 1.548]",1.361,0.273,0.786
norefined,k4,-1.012,"[-2.417, 0.393]",1.405,-1.438,0.155
norefined,k5,0.558,"[-1.046, 2.162]",1.604,0.694,0.490
refined,tt,-1.381,"[-2.31, -0.451]",0.929,-2.966,0.004
refined,c,-7.406,"[-12.512, -2.3]",5.106,-2.895,0.005
refined,s,-3.823,"[-6.381, -1.266]",2.557,-2.984,0.004
refined,k0,-0.089,"[-1.014, 0.837]",0.925,-0.191,0.849
refined,k1,-0.095,"[-0.892, 0.702]",0.797,-0.237,0.813
refined,k2,-0.137,"[-0.994, 0.721]",0.858,-0.318,0.752
refined,k3,0.168,"[-0.77, 1.105]",0.937,0.357,0.722
refined,k4,0.172,"[-0.684, 1.029]",0.856,0.402,0.689
refined,k5,-0.236,"[-1.324, 0.851]",1.087,-0.434,0.666
