attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.193,"[-2.008, -0.378]",0.815,-2.441,0.017,13,0.150,204273643.356,0.142,-1.000,-0.193,0,0,fn
c,-7.347,"[-12.153, -2.54]",4.807,-2.549,0.013,13,0.150,204273643.356,0.142,-6.000,-1.347,0,0,fn
s,-3.488,"[-5.687, -1.289]",2.199,-2.646,0.010,13,0.150,204273643.356,0.142,-3.000,-0.488,0,0,fn
k0,-0.056,"[-0.935, 0.823]",0.879,-0.106,0.916,13,0.150,204273643.356,0.142,0.000,-0.056,0,0,fp
k1,0.267,"[-0.644, 1.178]",0.911,0.489,0.627,13,0.150,204273643.356,0.142,0.000,0.267,0,0,fp
k2,-0.236,"[-0.83, 0.358]",0.594,-0.664,0.509,13,0.150,204273643.356,0.142,0.000,-0.236,0,0,fp
k3,0.195,"[-0.374, 0.764]",0.569,0.572,0.569,13,0.150,204273643.356,0.142,0.000,0.195,0,0,fp
k4,0.130,"[-0.643, 0.904]",0.773,0.281,0.780,13,0.150,204273643.356,0.142,0.000,0.130,0,0,fp
k5,-0.081,"[-0.882, 0.719]",0.801,-0.169,0.866,13,0.150,204273643.356,0.142,0.000,-0.081,0,0,fp
vot,0.162,,,,,13,0.150,204273643.356,0.142,0.167,-0.004,0,0,fn
tt,-1.026,"[-1.78, -0.271]",0.755,-2.267,0.027,13,0.200,334404904.396,0.179,-1.000,-0.026,0,0,fn
c,-6.744,"[-11.575, -1.912]",4.831,-2.328,0.023,13,0.200,334404904.396,0.179,-6.000,-0.744,0,0,fn
s,-2.920,"[-4.86, -0.98]",1.940,-2.511,0.014,13,0.200,334404904.396,0.179,-3.000,0.080,0,0,fn
k0,-0.717,"[-1.834, 0.4]",1.117,-1.071,0.288,13,0.200,334404904.396,0.179,0.000,-0.717,0,0,fp
k1,0.966,"[-0.238, 2.17]",1.204,1.338,0.185,13,0.200,334404904.396,0.179,0.000,0.966,0,0,fp
k2,-0.482,"[-1.213, 0.248]",0.731,-1.101,0.275,13,0.200,334404904.396,0.179,0.000,-0.482,0,0,fp
k3,0.098,"[-0.556, 0.751]",0.654,0.249,0.804,13,0.200,334404904.396,0.179,0.000,0.098,0,0,fp
k4,0.015,"[-0.81, 0.84]",0.825,0.031,0.976,13,0.200,334404904.396,0.179,0.000,0.015,0,0,fp
k5,0.808,"[-0.275, 1.891]",1.083,1.244,0.218,13,0.200,334404904.396,0.179,0.000,0.808,0,0,fp
vot,0.152,,,,,13,0.200,334404904.396,0.179,0.167,-0.015,0,0,fn
tt,-0.544,"[-0.877, -0.21]",0.334,-2.718,0.008,13,0.250,630466635.089,0.268,-1.000,0.456,0,0,fn
c,-2.842,"[-4.596, -1.088]",1.754,-2.702,0.009,13,0.250,630466635.089,0.268,-6.000,3.158,0,0,fn
s,-1.849,"[-2.933, -0.765]",1.084,-2.845,0.006,13,0.250,630466635.089,0.268,-3.000,1.151,0,0,fn
k0,0.207,"[-0.608, 1.022]",0.815,0.424,0.673,13,0.250,630466635.089,0.268,0.000,0.207,0,0,fp
k1,-0.017,"[-0.874, 0.84]",0.857,-0.033,0.974,13,0.250,630466635.089,0.268,0.000,-0.017,0,0,fp
k2,0.178,"[-0.497, 0.852]",0.674,0.440,0.662,13,0.250,630466635.089,0.268,0.000,0.178,0,0,fp
k3,-0.468,"[-1.201, 0.266]",0.733,-1.064,0.291,13,0.250,630466635.089,0.268,0.000,-0.468,0,0,fp
k4,-0.329,"[-1.043, 0.386]",0.714,-0.767,0.446,13,0.250,630466635.089,0.268,0.000,-0.329,0,0,fp
k5,-0.667,"[-1.492, 0.158]",0.825,-1.348,0.182,13,0.250,630466635.089,0.268,0.000,-0.667,0,0,fp
vot,0.191,,,,,13,0.250,630466635.089,0.268,0.167,0.025,0,0,fn
