stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.888,-4.829,-3.055,1.454,0.494,1.650,0.610,-0.678,1.024,7004403722.381,-0.184
norefined,2,0.553,-4.964,-3.155,1.260,0.366,1.479,0.539,-0.762,0.904,5352345581.405,-0.111
norefined,3,0.142,-5.084,-3.166,1.125,0.272,1.343,0.480,-0.838,0.795,3055255682.879,-0.028
norefined,4,-0.322,-5.151,-3.160,1.057,0.199,1.240,0.428,-0.880,0.722,1504345055.932,0.062
norefined,5,-0.792,-5.190,-3.115,1.009,0.145,1.136,0.392,-0.915,0.642,692741675.108,0.153
norefined,6,-1.250,-5.220,-3.001,0.927,0.074,1.042,0.366,-0.928,0.568,344269679.814,0.239
norefined,7,-1.104,-5.392,-2.935,0.672,-0.068,0.850,0.231,-0.966,0.338,221146134.104,0.205
norefined,8,-1.286,-5.520,-2.739,0.360,-0.186,0.706,0.143,-0.911,0.200,219219650.068,0.233
norefined,9,-0.814,-5.565,-2.869,0.308,-0.140,0.717,0.111,-0.892,0.159,279363746.536,0.146
norefined,10,-1.288,-5.567,-2.740,0.237,-0.173,0.672,0.119,-0.868,0.142,207516849.477,0.231
refined,11,-1.288,-5.567,-2.740,0.237,-0.173,0.672,0.119,-0.868,0.142,207516849.477,0.231
refined,12,-0.770,-4.888,-2.408,-0.285,-0.018,-0.026,0.049,0.315,-0.072,121503126.717,0.158
refined,13,-0.992,-5.586,-2.732,-0.156,0.027,0.191,0.105,-0.016,-0.023,87497736.160,0.178
refined,14,-1.064,-5.975,-2.971,-0.185,-0.010,0.180,0.135,0.005,-0.015,86739856.365,0.178
refined,15,-1.082,-6.060,-3.026,-0.204,-0.024,0.189,0.139,-0.009,-0.018,86670488.738,0.179
refined,16,-1.088,-6.092,-3.047,-0.210,-0.030,0.191,0.142,-0.011,-0.019,86663253.869,0.179
refined,17,-1.090,-6.102,-3.054,-0.212,-0.032,0.192,0.143,-0.012,-0.019,86662507.989,0.179
refined,18,-1.091,-6.105,-3.056,-0.213,-0.033,0.193,0.143,-0.012,-0.019,86662431.790,0.179
refined,19,-1.091,-6.106,-3.056,-0.213,-0.033,0.193,0.143,-0.012,-0.019,86662424.025,0.179
refined,20,-1.091,-6.106,-3.057,-0.213,-0.033,0.193,0.143,-0.012,-0.019,86662423.235,0.179
