stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,57.100,2.023,0.000,76,0,9,2539075927.660,292854825.345
refined,157.526,2.023,0.000,76,0,9,2539075927.660,114578279.527
