stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,95.133,2.023,0.000,76,0,9,2859386344.179,207516849.478
refined,238.182,2.023,0.000,76,0,9,2859386344.179,86662423.235
