stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.888,-4.829,-3.055,1.454,0.494,1.650,0.610,-0.678,1.024,6901682110.989,-0.184
norefined,2,0.533,-4.947,-3.172,1.272,0.373,1.484,0.543,-0.761,0.922,5206987922.234,-0.108
norefined,3,0.115,-5.061,-3.187,1.149,0.283,1.350,0.486,-0.837,0.816,2850050153.001,-0.023
norefined,4,-0.351,-5.124,-3.183,1.088,0.216,1.247,0.437,-0.882,0.742,1376777295.135,0.069
norefined,5,-0.815,-5.159,-3.145,1.046,0.163,1.123,0.397,-0.933,0.654,623575913.504,0.158
norefined,6,-1.268,-5.186,-3.047,0.963,0.099,0.999,0.368,-0.966,0.574,379359924.432,0.244
norefined,7,-0.917,-5.306,-3.115,0.816,0.018,0.823,0.237,-1.045,0.413,347294860.916,0.173
norefined,8,-1.371,-5.330,-2.970,0.715,-0.028,0.734,0.238,-1.048,0.363,323898354.213,0.257
norefined,9,-0.903,-5.398,-3.087,0.662,-0.016,0.703,0.179,-1.077,0.296,295861244.349,0.167
norefined,10,-1.365,-5.413,-2.945,0.575,-0.053,0.626,0.185,-1.072,0.262,292854825.345,0.252
refined,11,-1.365,-5.413,-2.945,0.575,-0.053,0.626,0.185,-1.072,0.262,292854825.345,0.252
refined,12,-0.819,-5.419,-2.635,0.131,-0.052,-0.630,0.117,-0.039,0.484,125106271.268,0.151
refined,13,-1.036,-6.316,-3.192,0.214,0.065,-0.571,0.183,-0.145,0.303,114830379.120,0.164
refined,14,-1.051,-6.359,-3.199,0.242,0.111,-0.566,0.155,-0.188,0.233,114583679.563,0.165
refined,15,-1.056,-6.379,-3.207,0.241,0.119,-0.559,0.149,-0.199,0.226,114578433.659,0.166
refined,16,-1.056,-6.376,-3.205,0.241,0.120,-0.557,0.147,-0.201,0.224,114578284.621,0.166
refined,17,-1.056,-6.377,-3.206,0.241,0.120,-0.557,0.147,-0.201,0.224,114578279.719,0.166
refined,18,-1.056,-6.377,-3.205,0.241,0.120,-0.557,0.147,-0.201,0.224,114578279.534,0.166
refined,19,-1.056,-6.377,-3.205,0.241,0.120,-0.557,0.147,-0.201,0.224,114578279.526,0.166
refined,20,-1.056,-6.377,-3.205,0.241,0.120,-0.557,0.147,-0.201,0.224,114578279.526,0.166
