stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,40.819,2.347,0.000,19,0,9,627345412.922,16624293.727
refined,88.185,2.347,0.000,19,0,9,627345412.922,7806075.577
