stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.618,-4.613,-2.331,0.847,-0.563,0.974,0.795,1.882,1.692,2101839535.700,-0.134
norefined,2,0.152,-4.538,-2.296,0.921,-0.645,0.981,0.871,1.883,1.781,1694189518.112,-0.033
norefined,3,-0.334,-4.532,-2.318,0.910,-0.729,0.923,0.871,1.832,1.761,950900452.688,0.074
norefined,4,-0.753,-4.567,-2.352,0.837,-0.869,0.814,0.834,1.668,1.680,371224074.876,0.165
norefined,5,-1.123,-4.636,-2.379,0.735,-0.973,0.680,0.745,1.460,1.547,202429765.371,0.242
norefined,6,-1.149,-4.770,-2.473,0.552,-1.053,0.484,0.594,1.189,1.330,126932325.294,0.241
norefined,7,-1.171,-4.857,-2.582,0.279,-1.003,0.363,0.407,0.930,1.138,74743422.707,0.241
norefined,8,-1.077,-4.934,-2.691,-0.020,-0.913,0.295,0.204,0.715,0.954,37225050.162,0.218
norefined,9,-1.032,-4.971,-2.794,-0.308,-0.790,0.267,-0.020,0.519,0.734,16624293.727,0.208
norefined,10,-0.570,-5.032,-2.891,-0.357,-0.745,0.231,-0.107,0.465,0.649,106514388.166,0.113
refined,11,-1.032,-4.971,-2.794,-0.308,-0.790,0.267,-0.020,0.519,0.734,16624293.727,0.208
refined,12,-1.022,-5.978,-2.975,0.076,-0.119,-0.005,-0.431,0.707,0.153,9951452.511,0.171
refined,13,-1.219,-6.993,-3.658,0.207,-0.316,0.235,-0.612,0.717,0.253,8098621.112,0.174
refined,14,-1.355,-7.838,-4.098,0.329,-0.402,0.417,-0.764,0.757,0.245,7869963.767,0.173
refined,15,-1.431,-8.303,-4.340,0.417,-0.435,0.519,-0.867,0.777,0.237,7820025.884,0.172
refined,16,-1.469,-8.535,-4.466,0.464,-0.444,0.565,-0.920,0.787,0.233,7809119.107,0.172
refined,17,-1.487,-8.646,-4.527,0.488,-0.446,0.584,-0.944,0.791,0.232,7806733.254,0.172
refined,18,-1.496,-8.698,-4.555,0.499,-0.445,0.593,-0.956,0.792,0.231,7806213.310,0.172
refined,19,-1.500,-8.723,-4.569,0.504,-0.445,0.596,-0.961,0.792,0.231,7806100.167,0.172
refined,20,-1.502,-8.734,-4.575,0.506,-0.445,0.598,-0.964,0.792,0.231,7806075.577,0.172
