stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,54.186,1.727,0.000,76,0,9,3152338235.275,380777731.482
refined,78.363,1.727,0.000,76,0,9,3152338235.275,273490764.464
