stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,87.969,2.023,0.000,0,9,2939946791.261,229383785.304,76
refined,168.034,2.023,0.000,0,9,2939946791.261,124723320.831,76
