stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.860,-5.697,-3.371,-1.272,1.126,-0.712,-0.732,0.268,0.454,1557963925.661,1584,0,0,0.502
norefined,2,-2.457,-5.784,-3.580,-1.264,1.021,-0.793,-0.722,0.164,0.363,1207678009.474,1584,0,0,0.425
norefined,3,-2.015,-5.850,-3.777,-1.247,0.960,-0.837,-0.681,0.107,0.343,818105972.209,1584,0,0,0.344
norefined,4,-1.538,-5.925,-3.891,-1.228,0.950,-0.883,-0.693,0.104,0.318,365888971.637,1584,0,0,0.259
norefined,5,-1.054,-6.022,-3.949,-1.182,0.938,-0.873,-0.678,0.092,0.286,247343032.639,1584,0,0,0.175
norefined,6,-1.266,-6.133,-3.848,-0.932,0.767,-0.680,-0.474,-0.003,0.341,205744917.680,1584,0,0,0.206
norefined,7,-0.821,-6.247,-3.858,-0.804,0.674,-0.620,-0.376,-0.033,0.328,225526141.709,1584,0,0,0.131
norefined,8,-1.301,-6.226,-3.796,-0.744,0.639,-0.528,-0.348,-0.059,0.337,186875600.994,1584,0,0,0.209
norefined,9,-0.824,-6.312,-3.839,-0.672,0.578,-0.504,-0.302,-0.069,0.303,206360786.098,1584,0,0,0.130
norefined,10,-1.308,-6.287,-3.773,-0.627,0.554,-0.418,-0.282,-0.091,0.311,174996403.123,1584,0,0,0.208
refined,11,-1.308,-6.287,-3.773,-0.627,0.554,-0.418,-0.282,-0.091,0.311,174996403.123,1584,0,0,0.208
refined,12,-1.100,-6.471,-3.272,0.155,-0.066,-0.326,0.471,0.423,-0.446,100456081.329,1584,0,0,0.170
refined,13,-1.060,-6.376,-3.211,0.026,-0.048,-0.228,0.278,0.189,-0.202,99278615.438,1584,0,0,0.166
refined,14,-1.058,-6.378,-3.206,0.041,-0.063,-0.214,0.255,0.167,-0.174,99252325.551,1584,0,0,0.166
refined,15,-1.056,-6.372,-3.203,0.040,-0.065,-0.209,0.249,0.158,-0.166,99250994.238,1584,0,0,0.166
refined,16,-1.055,-6.372,-3.203,0.040,-0.065,-0.208,0.248,0.156,-0.164,99250912.900,1584,0,0,0.166
refined,17,-1.055,-6.371,-3.202,0.040,-0.065,-0.207,0.248,0.155,-0.164,99250907.707,1584,0,0,0.166
refined,18,-1.055,-6.371,-3.202,0.040,-0.065,-0.207,0.247,0.155,-0.164,99250907.372,1584,0,0,0.166
refined,19,-1.055,-6.371,-3.202,0.040,-0.065,-0.207,0.247,0.155,-0.164,99250907.350,1584,0,0,0.166
refined,20,-1.055,-6.371,-3.202,0.040,-0.065,-0.207,0.247,0.155,-0.164,99250907.349,1584,0,0,0.166
