attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.263,"[-1.79, -0.735]",0.528,-3.986,0.000,5.055,ngd,90,277159220.704,0.161,-1.000,-0.263,0,0,fn
c,-6.627,"[-9.539, -3.715]",2.912,-3.792,0.000,5.055,ngd,90,277159220.704,0.161,-6.000,-0.627,0,0,fn
s,-3.158,"[-4.471, -1.845]",1.313,-4.008,0.000,5.055,ngd,90,277159220.704,0.161,-3.000,-0.158,0,0,fn
vot,0.191,,,,,5.055,ngd,90,277159220.704,0.161,0.167,0.024,0,0,fn
tt,-0.931,"[-1.268, -0.594]",0.337,-4.604,0.000,5.323,lm,90,253732724.350,0.154,-1.000,0.069,0,0,fn
c,-5.833,"[-7.905, -3.762]",2.072,-4.692,0.000,5.323,lm,90,253732724.350,0.154,-6.000,0.167,0,0,fn
s,-2.702,"[-3.631, -1.773]",0.929,-4.845,0.000,5.323,lm,90,253732724.350,0.154,-3.000,0.298,0,0,fn
vot,0.160,,,,,5.323,lm,90,253732724.350,0.154,0.167,-0.007,0,0,fn
tt,-0.931,"[-1.268, -0.594]",0.337,-4.604,0.000,10.141,ngd+lm,90,253732724.349,0.154,-1.000,0.069,0,0,fn
c,-5.833,"[-7.905, -3.762]",2.072,-4.692,0.000,10.141,ngd+lm,90,253732724.349,0.154,-6.000,0.167,0,0,fn
s,-2.702,"[-3.631, -1.773]",0.929,-4.845,0.000,10.141,ngd+lm,90,253732724.349,0.154,-3.000,0.298,0,0,fn
vot,0.160,,,,,10.141,ngd+lm,90,253732724.349,0.154,0.167,-0.007,0,0,fn
