stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,160.530,2.023,0.000,76,0,9,3149808183.616,139596119.573
refined,311.092,2.023,0.000,76,0,9,3149808183.616,73613501.348
