stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.541,"[-0.883, -0.199]",0.342,-2.636,0.010
norefined,c,-4.328,"[-6.583, -2.073]",2.255,-3.201,0.002
norefined,s,-2.099,"[-3.206, -0.993]",1.107,-3.164,0.002
norefined,k0,0.280,"[-0.506, 1.067]",0.787,0.595,0.554
norefined,k1,-1.208,"[-2.189, -0.226]",0.981,-2.052,0.044
norefined,k2,1.097,"[0.018, 2.176]",1.079,1.695,0.095
norefined,k3,-0.825,"[-1.748, 0.097]",0.923,-1.492,0.140
norefined,k4,-0.142,"[-0.825, 0.54]",0.682,-0.348,0.729
norefined,k5,-0.538,"[-1.122, 0.046]",0.584,-1.537,0.129
refined,tt,-0.961,"[-1.252, -0.67]",0.291,-5.505,0.000
refined,c,-5.307,"[-6.911, -3.704]",1.603,-5.521,0.000
refined,s,-2.852,"[-3.697, -2.007]",0.845,-5.629,0.000
refined,k0,-0.208,"[-0.766, 0.35]",0.558,-0.621,0.536
refined,k1,0.192,"[-0.352, 0.737]",0.545,0.589,0.558
refined,k2,0.163,"[-0.467, 0.794]",0.630,0.432,0.667
refined,k3,0.210,"[-0.3, 0.721]",0.510,0.687,0.495
refined,k4,-0.004,"[-0.499, 0.491]",0.495,-0.013,0.990
refined,k5,-0.124,"[-0.43, 0.182]",0.306,-0.676,0.501
