attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.961,"[-1.252, -0.67]",0.291,-5.505,0.000,57,0.150,137206879.564,0.122,-1.000,0.039,0,0,fn
c,-5.307,"[-6.911, -3.704]",1.603,-5.521,0.000,57,0.150,137206879.564,0.122,-6.000,0.693,0,0,fn
s,-2.852,"[-3.697, -2.007]",0.845,-5.629,0.000,57,0.150,137206879.564,0.122,-3.000,0.148,0,0,fn
k0,-0.208,"[-0.766, 0.35]",0.558,-0.621,0.536,57,0.150,137206879.564,0.122,0.000,-0.208,0,0,fp
k1,0.192,"[-0.352, 0.737]",0.545,0.589,0.558,57,0.150,137206879.564,0.122,0.000,0.192,0,0,fp
k2,0.163,"[-0.467, 0.794]",0.630,0.432,0.667,57,0.150,137206879.564,0.122,0.000,0.163,0,0,fp
k3,0.210,"[-0.3, 0.721]",0.510,0.687,0.495,57,0.150,137206879.564,0.122,0.000,0.210,0,0,fp
k4,-0.004,"[-0.499, 0.491]",0.495,-0.013,0.990,57,0.150,137206879.564,0.122,0.000,-0.004,0,0,fp
k5,-0.124,"[-0.43, 0.182]",0.306,-0.676,0.501,57,0.150,137206879.564,0.122,0.000,-0.124,0,0,fp
vot,0.181,,,,,57,0.150,137206879.564,0.122,0.167,0.014,0,0,fn
tt,-1.171,"[-1.917, -0.425]",0.746,-2.618,0.011,57,0.200,315489007.644,0.184,-1.000,-0.171,0,0,fn
c,-7.062,"[-11.666, -2.457]",4.604,-2.558,0.013,57,0.200,315489007.644,0.184,-6.000,-1.062,0,0,fn
s,-3.544,"[-5.731, -1.356]",2.187,-2.702,0.009,57,0.200,315489007.644,0.184,-3.000,-0.544,0,0,fn
k0,-0.433,"[-1.463, 0.597]",1.030,-0.701,0.486,57,0.200,315489007.644,0.184,0.000,-0.433,0,0,fp
k1,-0.214,"[-1.262, 0.835]",1.048,-0.340,0.735,57,0.200,315489007.644,0.184,0.000,-0.214,0,0,fp
k2,-0.825,"[-2.126, 0.477]",1.302,-1.056,0.295,57,0.200,315489007.644,0.184,0.000,-0.825,0,0,fp
k3,0.284,"[-0.771, 1.339]",1.055,0.449,0.655,57,0.200,315489007.644,0.184,0.000,0.284,0,0,fp
k4,0.861,"[-0.287, 2.009]",1.148,1.251,0.215,57,0.200,315489007.644,0.184,0.000,0.861,0,0,fp
k5,-0.168,"[-0.735, 0.4]",0.567,-0.494,0.623,57,0.200,315489007.644,0.184,0.000,-0.168,0,0,fp
vot,0.166,,,,,57,0.200,315489007.644,0.184,0.167,-0.001,0,0,fn
tt,-4.057,"[-13.282, 5.168]",9.225,-0.734,0.466,57,0.250,582681583.864,0.237,-1.000,-3.057,1,0,fn
c,-27.592,"[-92.955, 37.772]",65.363,-0.704,0.484,57,0.250,582681583.864,0.237,-6.000,-21.592,1,0,fn
s,-10.495,"[-33.676, 12.685]",23.181,-0.755,0.453,57,0.250,582681583.864,0.237,-3.000,-7.495,1,0,fn
k0,-1.523,"[-6.292, 3.245]",4.768,-0.533,0.596,57,0.250,582681583.864,0.237,0.000,-1.523,0,0,fp
k1,2.248,"[-1.516, 6.012]",3.764,0.996,0.323,57,0.250,582681583.864,0.237,0.000,2.248,0,0,fp
k2,2.209,"[-6.151, 10.57]",8.361,0.441,0.661,57,0.250,582681583.864,0.237,0.000,2.209,0,0,fp
k3,-1.609,"[-6.924, 3.706]",5.315,-0.505,0.615,57,0.250,582681583.864,0.237,0.000,-1.609,0,0,fp
k4,3.283,"[-2.599, 9.164]",5.882,0.931,0.355,57,0.250,582681583.864,0.237,0.000,3.283,0,0,fp
k5,-1.276,"[-5.248, 2.696]",3.972,-0.536,0.594,57,0.250,582681583.864,0.237,0.000,-1.276,0,0,fp
vot,0.147,,,,,57,0.250,582681583.864,0.237,0.167,-0.020,0,0,fn
