stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.803,-4.088,-1.072,0.574,-1.352,1.111,-0.920,-0.186,-0.519,2699102133.523,1584,0,0,0.441
norefined,2,-1.389,-4.195,-1.273,0.459,-1.389,1.049,-0.987,-0.199,-0.573,1952525419.958,1584,0,0,0.331
norefined,3,-0.943,-4.269,-1.443,0.364,-1.408,0.987,-1.031,-0.222,-0.611,925701149.843,1584,0,0,0.221
norefined,4,-0.473,-4.327,-1.590,0.309,-1.407,0.962,-1.044,-0.207,-0.597,586056474.337,1584,0,0,0.109
norefined,5,-0.952,-4.285,-1.640,0.327,-1.328,0.987,-0.965,-0.157,-0.623,827397270.975,1584,0,0,0.222
norefined,6,-0.480,-4.343,-1.779,0.276,-1.327,0.961,-0.978,-0.136,-0.609,549457307.625,1584,0,0,0.110
norefined,7,-0.967,-4.307,-1.786,0.295,-1.259,0.979,-0.914,-0.104,-0.637,772801871.264,1584,0,0,0.225
norefined,8,-0.493,-4.367,-1.918,0.247,-1.258,0.951,-0.927,-0.082,-0.622,525070283.807,1584,0,0,0.113
norefined,9,-0.983,-4.335,-1.900,0.266,-1.197,0.963,-0.873,-0.061,-0.652,737881816.346,1584,0,0,0.227
norefined,10,-0.506,-4.397,-2.024,0.219,-1.197,0.933,-0.887,-0.040,-0.635,507695643.779,1584,0,0,0.115
refined,11,-0.506,-4.397,-2.024,0.219,-1.197,0.933,-0.887,-0.040,-0.635,507695643.779,1584,0,0,0.115
refined,12,-0.785,-4.821,-2.466,-0.197,-0.115,-0.645,0.144,0.589,-0.388,323793985.830,1584,0,0,0.163
refined,13,-1.008,-6.110,-3.096,-0.304,-0.093,-0.965,0.318,0.760,-0.245,316917082.259,1584,0,0,0.165
refined,14,-1.069,-6.447,-3.256,-0.379,-0.122,-0.881,0.334,0.773,-0.167,315771328.591,1584,0,0,0.166
refined,15,-1.132,-6.823,-3.441,-0.394,-0.178,-0.900,0.329,0.822,-0.165,315576432.985,1584,0,0,0.166
refined,16,-1.140,-6.872,-3.457,-0.421,-0.180,-0.848,0.311,0.831,-0.161,315520064.851,1584,0,0,0.166
refined,17,-1.162,-7.008,-3.523,-0.418,-0.208,-0.854,0.299,0.849,-0.167,315500607.261,1584,0,0,0.166
refined,18,-1.162,-7.009,-3.520,-0.430,-0.204,-0.831,0.292,0.853,-0.165,315493234.683,1584,0,0,0.166
refined,19,-1.172,-7.068,-3.549,-0.427,-0.218,-0.836,0.286,0.860,-0.169,315490246.369,1584,0,0,0.166
refined,20,-1.171,-7.062,-3.544,-0.433,-0.214,-0.825,0.284,0.861,-0.168,315489007.644,1584,0,0,0.166
