stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,6.869,2.023,0.000,0,9,1892815465.401,984475690.652,76
refined,18.521,2.023,0.000,0,9,1892815465.401,542684042.498,76
