stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.182,-6.705,-1.253,0.520,-0.623,1.965,1.849,1.998,-1.360,1917274090.429,0.176
norefined,2,-0.876,-6.845,-1.442,0.374,-0.690,1.814,1.679,1.850,-1.402,1143725632.451,0.128
norefined,3,-0.587,-6.960,-1.634,0.237,-0.775,1.638,1.518,1.666,-1.389,727025582.403,0.084
norefined,4,-0.625,-7.082,-1.744,0.125,-0.918,1.420,1.271,1.390,-1.335,492047970.973,0.088
norefined,5,-0.485,-7.176,-1.942,0.045,-0.999,1.231,1.042,1.135,-1.207,433426165.553,0.068
norefined,6,-0.977,-7.158,-1.943,0.071,-1.039,1.212,0.992,1.090,-1.189,508713610.903,0.137
norefined,7,-0.523,-7.202,-2.109,0.024,-1.019,1.158,0.952,1.041,-1.117,387427177.139,0.073
norefined,8,-1.018,-7.177,-2.105,0.056,-1.047,1.148,0.913,1.003,-1.105,456530605.279,0.142
norefined,9,-0.560,-7.221,-2.263,0.007,-1.026,1.098,0.875,0.955,-1.035,352295330.158,0.078
norefined,10,-1.056,-7.193,-2.254,0.042,-1.045,1.095,0.844,0.920,-1.028,414848103.641,0.147
refined,11,-0.560,-7.221,-2.263,0.007,-1.026,1.098,0.875,0.955,-1.035,352295330.158,0.078
refined,12,-0.839,-4.324,-2.320,-0.353,0.393,-0.352,-0.542,-0.163,-0.064,169214749.111,0.194
refined,13,-0.961,-5.947,-2.742,-0.270,0.034,-0.265,0.002,-0.042,-0.021,136932612.783,0.162
refined,14,-1.014,-6.358,-2.924,-0.295,0.012,-0.213,0.028,-0.066,-0.058,136367468.019,0.160
refined,15,-1.024,-6.429,-2.950,-0.304,0.011,-0.212,0.030,-0.072,-0.066,136352021.193,0.159
refined,16,-1.028,-6.448,-2.957,-0.307,0.010,-0.213,0.031,-0.073,-0.068,136351224.108,0.159
refined,17,-1.028,-6.453,-2.958,-0.308,0.010,-0.213,0.031,-0.073,-0.069,136351162.739,0.159
refined,18,-1.029,-6.454,-2.959,-0.308,0.010,-0.213,0.031,-0.073,-0.069,136351157.702,0.159
refined,19,-1.029,-6.455,-2.959,-0.308,0.010,-0.213,0.031,-0.073,-0.069,136351157.285,0.159
refined,20,-1.029,-6.455,-2.959,-0.308,0.010,-0.213,0.031,-0.073,-0.069,136351157.250,0.159
