stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,58.318,1.857,0.000,38,0,9,1706128428.030,89332767.321
refined,171.059,1.857,0.000,38,0,9,1706128428.030,31544032.081
