stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.468,-5.669,-3.157,1.774,1.713,-0.447,-0.158,-1.384,-1.593,225235575.123,0.259
norefined,2,-1.017,-5.795,-3.229,1.669,1.629,-0.463,-0.126,-1.454,-1.567,105706459.742,0.175
norefined,3,-0.571,-5.903,-3.273,1.576,1.560,-0.461,-0.004,-1.505,-1.482,68730086.201,0.097
norefined,4,-1.036,-5.915,-3.221,1.486,1.485,-0.549,-0.090,-1.546,-1.509,92460886.772,0.175
norefined,5,-0.582,-6.017,-3.266,1.398,1.418,-0.544,0.023,-1.582,-1.430,61395861.524,0.097
norefined,6,-1.058,-6.016,-3.217,1.323,1.372,-0.613,-0.069,-1.594,-1.452,84300778.240,0.176
norefined,7,-0.598,-6.115,-3.262,1.241,1.306,-0.605,0.034,-1.618,-1.383,56571012.150,0.098
norefined,8,-1.078,-6.108,-3.214,1.175,1.280,-0.663,-0.058,-1.610,-1.399,78524695.710,0.177
norefined,9,-0.614,-6.204,-3.258,1.100,1.215,-0.650,0.040,-1.626,-1.337,53069898.348,0.099
norefined,10,-1.097,-6.194,-3.208,1.042,1.204,-0.700,-0.050,-1.604,-1.349,74154539.218,0.177
refined,11,-0.614,-6.204,-3.258,1.100,1.215,-0.650,0.040,-1.626,-1.337,53069898.348,0.099
refined,12,-0.980,-6.299,-1.911,-2.305,-0.016,0.578,0.208,0.942,0.293,39071074.658,0.156
refined,13,-1.624,-11.176,-4.389,-2.269,0.248,0.461,0.728,0.454,0.222,14390787.316,0.145
refined,14,-1.504,-11.221,-4.308,-1.607,1.154,0.144,0.322,0.278,0.222,12306653.293,0.134
refined,15,-1.691,-12.413,-4.793,-1.807,0.958,0.086,0.474,0.449,0.633,12109996.935,0.136
refined,16,-1.597,-11.775,-4.610,-1.618,1.066,0.106,0.355,0.397,0.367,12090726.681,0.136
refined,17,-1.661,-12.216,-4.757,-1.690,0.983,-0.017,0.396,0.451,0.702,12063069.210,0.136
refined,18,-1.614,-11.798,-4.643,-1.528,0.948,-0.098,0.324,0.458,0.773,11995199.024,0.137
refined,19,-1.706,-12.362,-4.866,-1.439,0.753,-0.479,0.307,0.594,1.604,11617397.633,0.138
refined,20,-2.423,-17.944,-6.867,-1.453,0.535,-1.843,0.333,1.124,4.830,12946741.805,0.135
