stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,45.952,1.727,0.000,76,0,9,2902492923.208,404662677.598
refined,78.710,1.727,0.000,76,0,9,2902492923.208,250799963.637
