stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.778,-7.175,-4.624,-0.002,-1.490,1.155,1.997,1.572,0.865,2004771120.164,0.387
norefined,2,-2.407,-7.290,-4.696,-0.188,-1.506,0.988,1.876,1.454,0.923,1798887712.841,0.330
norefined,3,-2.002,-7.437,-4.683,-0.347,-1.479,0.916,1.761,1.314,0.916,1517141893.126,0.269
norefined,4,-1.578,-7.595,-4.620,-0.459,-1.452,0.927,1.653,1.193,0.877,1239210244.389,0.208
norefined,5,-1.266,-7.792,-4.436,-0.567,-1.437,0.911,1.480,1.006,0.822,1004158877.530,0.163
norefined,6,-1.003,-7.980,-4.236,-0.673,-1.428,0.839,1.303,0.777,0.750,842224448.005,0.126
norefined,7,-1.402,-8.036,-4.097,-0.748,-1.365,0.739,1.119,0.679,0.679,768552633.716,0.175
norefined,8,-0.990,-8.165,-4.030,-0.816,-1.325,0.670,0.970,0.532,0.620,741302277.093,0.121
norefined,9,-1.455,-8.124,-4.019,-0.845,-1.278,0.581,0.837,0.534,0.564,689175069.730,0.179
norefined,10,-1.001,-8.213,-4.022,-0.908,-1.226,0.513,0.716,0.438,0.533,689192486.959,0.122
refined,11,-1.455,-8.124,-4.019,-0.845,-1.278,0.581,0.837,0.534,0.564,689175069.730,0.179
refined,12,0.369,1.113,0.847,0.276,0.540,-0.857,-1.327,0.155,-0.325,10131313765.578,0.332
refined,13,-1.050,-3.322,-2.371,-1.010,-1.616,2.137,2.994,-0.602,0.302,2051983296.006,0.316
refined,14,0.724,0.017,0.900,0.998,1.413,-2.007,-3.765,0.251,-0.542,10824987782.664,43.631
refined,15,-2.861,-2.545,-3.135,-3.491,-5.969,5.567,11.369,1.436,1.680,7912273509.393,1.124
refined,16,1.418,1.983,4.853,-1.680,5.968,-1.259,-11.866,-6.069,-5.607,10080629003.286,0.715
refined,17,-4.581,-11.807,-13.541,3.826,-11.335,0.291,21.559,13.808,10.255,9138717377.073,0.388
refined,18,-1.484,-7.809,-1.381,-2.114,2.656,6.352,-8.905,1.553,2.012,4214699995.577,0.190
refined,19,5.560,25.725,3.353,9.113,-9.771,-24.977,29.386,-4.098,-8.191,14715433421.643,0.216
refined,20,-82.032,-366.680,-43.358,-132.795,142.301,345.767,-394.029,44.681,106.348,4877344010.246,0.224
