attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.128,"[-1.577, -0.678]",0.449,-4.182,0.000,5.153,ngd,92,233536330.610,0.162,-1.000,-0.128,0,0,fn
c,-6.877,"[-9.718, -4.036]",2.841,-4.032,0.000,5.153,ngd,92,233536330.610,0.162,-6.000,-0.877,0,0,fn
s,-3.488,"[-4.91, -2.066]",1.422,-4.086,0.000,5.153,ngd,92,233536330.610,0.162,-3.000,-0.488,0,0,fn
vot,0.164,,,,,5.153,ngd,92,233536330.610,0.162,0.167,-0.003,0,0,fn
tt,-1.168,"[-1.586, -0.75]",0.418,-4.658,0.000,6.020,lm,92,216710345.044,0.156,-1.000,-0.168,0,0,fn
c,-6.228,"[-8.578, -3.878]",2.350,-4.415,0.000,6.020,lm,92,216710345.044,0.156,-6.000,-0.228,0,0,fn
s,-3.534,"[-4.861, -2.207]",1.327,-4.437,0.000,6.020,lm,92,216710345.044,0.156,-3.000,-0.534,0,0,fn
vot,0.188,,,,,6.020,lm,92,216710345.044,0.156,0.167,0.021,0,0,fn
tt,-1.168,"[-1.586, -0.75]",0.418,-4.658,0.000,11.048,ngd+lm,92,216710344.507,0.156,-1.000,-0.168,0,0,fn
c,-6.228,"[-8.577, -3.878]",2.350,-4.416,0.000,11.048,ngd+lm,92,216710344.507,0.156,-6.000,-0.228,0,0,fn
s,-3.533,"[-4.86, -2.207]",1.327,-4.437,0.000,11.048,ngd+lm,92,216710344.507,0.156,-3.000,-0.533,0,0,fn
vot,0.188,,,,,11.048,ngd+lm,92,216710344.507,0.156,0.167,0.021,0,0,fn
