stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,30.653,1.727,0.000,0,9,3432557534.898,670740019.525,76
refined,62.348,1.727,0.000,0,9,3432557534.898,366137834.260,76
