stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,18.361,1.727,0.000,76,0,9,3191454471.858,920694156.021
refined,28.030,1.727,0.000,76,0,9,3191454471.858,669737058.531
