stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.773,-4.320,-2.978,-0.621,-1.884,-0.342,-1.123,0.215,1.111,1069008851.092,0.410
norefined,2,-1.316,-4.415,-3.132,-0.602,-1.838,-0.355,-1.117,0.160,1.054,766125891.983,0.298
norefined,3,-0.875,-4.551,-3.169,-0.469,-1.715,-0.363,-1.127,0.141,1.006,640744487.943,0.192
norefined,4,-1.272,-4.615,-3.030,-0.283,-1.557,-0.445,-1.096,0.190,0.993,619901700.833,0.276
norefined,5,-0.808,-4.730,-3.079,-0.196,-1.464,-0.435,-1.109,0.175,0.945,536756365.963,0.171
norefined,6,-1.254,-4.758,-2.955,-0.073,-1.354,-0.501,-1.075,0.220,0.937,537380056.065,0.264
norefined,7,-0.781,-4.858,-3.022,-0.016,-1.281,-0.482,-1.086,0.201,0.890,469880719.306,0.161
norefined,8,-1.242,-4.874,-2.908,0.080,-1.188,-0.537,-1.051,0.245,0.881,484952795.545,0.255
norefined,9,-0.766,-4.961,-2.993,0.114,-1.128,-0.514,-1.060,0.222,0.836,428107308.306,0.154
norefined,10,-1.237,-4.968,-2.887,0.187,-1.048,-0.561,-1.025,0.263,0.825,451839001.698,0.249
refined,11,-0.766,-4.961,-2.993,0.114,-1.128,-0.514,-1.060,0.222,0.836,428107308.306,0.154
refined,12,-0.704,-3.906,-1.848,0.389,0.016,0.251,0.724,0.168,-0.584,328053981.372,0.180
refined,13,-0.948,-5.343,-2.785,0.460,-0.320,0.185,0.296,0.216,-0.002,242622294.898,0.177
refined,14,-1.052,-5.991,-3.188,0.477,-0.379,0.006,0.178,0.370,-0.052,235074460.881,0.176
refined,15,-1.134,-6.485,-3.474,0.481,-0.424,-0.067,0.170,0.530,-0.148,233424057.602,0.175
refined,16,-1.199,-6.872,-3.693,0.486,-0.464,-0.105,0.173,0.651,-0.203,232843742.816,0.175
refined,17,-1.246,-7.150,-3.849,0.489,-0.492,-0.130,0.174,0.739,-0.238,232611168.781,0.174
refined,18,-1.280,-7.347,-3.961,0.490,-0.511,-0.147,0.173,0.803,-0.260,232512317.280,0.174
refined,19,-1.303,-7.485,-4.038,0.491,-0.524,-0.158,0.171,0.848,-0.276,232468887.294,0.174
refined,20,-1.320,-7.581,-4.093,0.492,-0.532,-0.166,0.169,0.880,-0.286,232449444.778,0.174
