stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.773,-4.320,-2.978,-0.621,-1.884,-0.342,-1.123,0.215,1.111,1083871499.052,0.410
norefined,2,-1.325,-4.411,-3.144,-0.594,-1.830,-0.354,-1.112,0.129,1.060,753903496.572,0.300
norefined,3,-0.880,-4.534,-3.203,-0.471,-1.716,-0.363,-1.121,0.074,1.016,585268848.113,0.194
norefined,4,-1.249,-4.606,-3.078,-0.248,-1.531,-0.447,-1.091,0.080,0.994,561898371.073,0.271
norefined,5,-0.788,-4.715,-3.137,-0.153,-1.436,-0.439,-1.104,0.039,0.948,484190040.945,0.167
norefined,6,-1.240,-4.736,-3.024,-0.028,-1.330,-0.502,-1.073,0.055,0.938,478036461.821,0.262
norefined,7,-0.770,-4.832,-3.096,0.038,-1.255,-0.485,-1.083,0.016,0.894,415664632.638,0.159
norefined,8,-1.235,-4.842,-2.991,0.139,-1.166,-0.541,-1.052,0.032,0.883,424124608.436,0.255
norefined,9,-0.760,-4.927,-3.075,0.183,-1.104,-0.518,-1.057,-0.008,0.842,371002095.097,0.154
norefined,10,-1.234,-4.930,-2.977,0.263,-1.028,-0.566,-1.026,0.006,0.829,389645961.661,0.250
refined,11,-0.760,-4.927,-3.075,0.183,-1.104,-0.518,-1.057,-0.008,0.842,371002095.097,0.154
refined,12,-0.583,-2.808,-1.247,0.839,-0.050,0.408,1.231,-0.977,-0.842,352826427.431,0.208
refined,13,-0.580,-3.151,-1.552,0.663,0.095,-0.019,0.551,-0.722,-0.192,154326868.834,0.184
refined,14,-0.761,-4.187,-2.159,0.805,-0.048,-0.006,0.476,-0.853,-0.031,132812216.871,0.182
refined,15,-0.865,-4.760,-2.498,0.961,-0.193,0.017,0.482,-0.918,-0.009,130360330.849,0.182
refined,16,-0.889,-4.901,-2.588,1.022,-0.253,0.003,0.505,-0.939,-0.022,130147926.523,0.181
refined,17,-0.898,-4.957,-2.622,1.043,-0.275,-0.003,0.517,-0.946,-0.020,130126555.190,0.181
refined,18,-0.901,-4.975,-2.634,1.051,-0.283,-0.006,0.522,-0.948,-0.019,130124097.470,0.181
refined,19,-0.902,-4.982,-2.638,1.054,-0.286,-0.006,0.524,-0.949,-0.019,130123806.381,0.181
refined,20,-0.903,-4.984,-2.640,1.055,-0.287,-0.007,0.524,-0.949,-0.019,130123771.673,0.181
