stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.773,-4.320,-2.978,-0.621,-1.884,-0.342,-1.123,0.215,1.111,1648599093.637,0.410
norefined,2,-1.309,-4.439,-3.091,-0.621,-1.843,-0.344,-1.116,0.141,1.081,1302882862.713,0.295
norefined,3,-0.852,-4.590,-3.096,-0.534,-1.750,-0.344,-1.116,0.099,1.066,1131046803.942,0.186
norefined,4,-1.197,-4.725,-2.871,-0.370,-1.594,-0.430,-1.062,0.125,1.079,1100726666.279,0.253
norefined,5,-0.731,-4.859,-2.885,-0.296,-1.507,-0.414,-1.064,0.093,1.060,1026821787.709,0.150
norefined,6,-1.174,-4.914,-2.718,-0.211,-1.414,-0.474,-1.022,0.126,1.068,1016554307.604,0.239
norefined,7,-0.698,-5.023,-2.766,-0.166,-1.344,-0.446,-1.023,0.092,1.048,960971502.837,0.139
norefined,8,-1.157,-5.060,-2.618,-0.099,-1.262,-0.497,-0.984,0.125,1.053,966876174.320,0.229
norefined,9,-0.678,-5.150,-2.693,-0.077,-1.205,-0.459,-0.985,0.090,1.034,920694156.021,0.132
norefined,10,-1.146,-5.176,-2.557,-0.025,-1.133,-0.504,-0.949,0.121,1.036,936631109.365,0.221
refined,11,-0.678,-5.150,-2.693,-0.077,-1.205,-0.459,-0.985,0.090,1.034,920694156.021,0.132
refined,12,-0.516,-3.449,-0.789,-0.129,0.600,0.645,1.060,-0.452,-0.003,1012956606.761,0.150
refined,13,-0.373,-2.630,-0.915,-0.079,0.254,0.027,0.217,-0.289,0.174,696627245.661,0.142
refined,14,-0.522,-3.711,-1.331,-0.112,0.230,0.084,0.254,-0.293,0.388,675214571.502,0.141
refined,15,-0.617,-4.414,-1.629,-0.151,0.192,0.122,0.251,-0.246,0.566,670649238.536,0.140
refined,16,-0.652,-4.679,-1.742,-0.178,0.193,0.108,0.250,-0.240,0.637,669892499.445,0.139
refined,17,-0.668,-4.797,-1.792,-0.186,0.194,0.101,0.253,-0.241,0.665,669763097.866,0.139
refined,18,-0.674,-4.844,-1.812,-0.189,0.194,0.097,0.253,-0.241,0.676,669741297.246,0.139
refined,19,-0.677,-4.864,-1.820,-0.190,0.195,0.096,0.254,-0.242,0.680,669737661.971,0.139
refined,20,-0.678,-4.872,-1.824,-0.191,0.195,0.095,0.254,-0.242,0.682,669737058.531,0.139
