stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.420,"[-3.015, 0.174]",1.595,-1.486,0.142
norefined,c,-7.422,"[-15.863, 1.018]",8.440,-1.467,0.147
norefined,s,-3.575,"[-7.208, 0.058]",3.633,-1.641,0.105
norefined,k0,-1.085,"[-3.716, 1.546]",2.631,-0.688,0.494
norefined,k1,0.992,"[-0.804, 2.788]",1.796,0.921,0.360
norefined,k2,-1.983,"[-4.084, 0.117]",2.100,-1.575,0.120
norefined,k3,0.006,"[-0.913, 0.926]",0.920,0.011,0.991
norefined,k4,-0.161,"[-1.985, 1.662]",1.823,-0.148,0.883
norefined,k5,0.901,"[-0.567, 2.368]",1.467,1.024,0.310
refined,tt,-2.444,"[-4.722, -0.165]",2.279,-1.788,0.078
refined,c,-10.772,"[-20.852, -0.692]",10.080,-1.782,0.079
refined,s,-4.536,"[-8.833, -0.239]",4.297,-1.760,0.083
refined,k0,-3.228,"[-6.704, 0.249]",3.477,-1.548,0.126
refined,k1,2.115,"[-0.002, 4.231]",2.116,1.666,0.100
refined,k2,-0.992,"[-2.577, 0.593]",1.585,-1.044,0.300
refined,k3,-1.357,"[-3.257, 0.543]",1.900,-1.192,0.238
refined,k4,3.355,"[-0.049, 6.76]",3.405,1.644,0.105
refined,k5,0.293,"[-1.257, 1.844]",1.550,0.316,0.753
