stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.163,-7.578,-2.368,-1.302,1.583,-1.807,1.749,-1.764,0.718,3029324432.945,1584,0,0,-0.022
norefined,2,-0.293,-7.572,-2.481,-1.319,1.519,-1.873,1.641,-1.680,0.680,2175221891.742,1584,0,0,0.039
norefined,3,-0.769,-7.548,-2.536,-1.334,1.462,-1.925,1.565,-1.602,0.639,1221263442.996,1584,0,0,0.102
norefined,4,-1.206,-7.529,-2.601,-1.378,1.348,-1.970,1.438,-1.461,0.593,825529847.339,1584,0,0,0.160
norefined,5,-1.337,-7.495,-2.855,-1.475,1.137,-2.026,1.223,-1.209,0.596,617853458.037,1584,0,0,0.178
norefined,6,-1.306,-7.443,-3.161,-1.544,0.939,-2.045,1.025,-0.954,0.663,478129720.583,1584,0,0,0.175
norefined,7,-1.651,-7.363,-3.327,-1.524,0.818,-1.997,0.858,-0.747,0.757,400425421.092,1584,0,0,0.224
norefined,8,-1.294,-7.336,-3.591,-1.545,0.744,-2.011,0.765,-0.577,0.848,369439367.070,1584,0,0,0.176
norefined,9,-1.760,-7.292,-3.583,-1.482,0.723,-1.933,0.673,-0.485,0.902,349911165.815,1584,0,0,0.241
norefined,10,-1.299,-7.313,-3.739,-1.520,0.704,-1.961,0.638,-0.402,0.944,342636208.711,1584,0,0,0.178
refined,11,-1.299,-7.313,-3.739,-1.520,0.704,-1.961,0.638,-0.402,0.944,342636208.711,1584,0,0,0.178
refined,12,-0.972,-5.052,-2.259,-1.321,0.396,-0.034,0.338,1.186,0.171,260410730.302,1584,0,0,0.192
refined,13,-0.626,-3.292,-1.654,-0.665,0.111,-0.356,-0.039,0.206,0.407,251732718.770,1584,0,0,0.190
refined,14,-0.800,-4.115,-1.933,-0.989,0.236,-0.359,0.101,0.561,0.308,240877679.046,1584,0,0,0.194
refined,15,-0.832,-4.307,-2.023,-1.030,0.259,-0.373,0.102,0.577,0.332,240642937.791,1584,0,0,0.193
refined,16,-0.840,-4.359,-2.047,-1.035,0.264,-0.383,0.106,0.573,0.342,240620171.451,1584,0,0,0.193
refined,17,-0.843,-4.380,-2.057,-1.040,0.267,-0.386,0.108,0.573,0.345,240617834.858,1584,0,0,0.193
refined,18,-0.844,-4.385,-2.060,-1.040,0.267,-0.387,0.108,0.573,0.346,240617598.985,1584,0,0,0.192
refined,19,-0.844,-4.388,-2.061,-1.041,0.267,-0.387,0.109,0.573,0.346,240617575.385,1584,0,0,0.192
refined,20,-0.845,-4.388,-2.061,-1.041,0.267,-0.387,0.109,0.573,0.347,240617573.014,1584,0,0,0.192
