attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.418,"[-2.399, -0.436]",0.982,-2.409,0.019,67,0.150,376848452.052,0.198,-1.000,-0.418,0,0,fn
c,-7.465,"[-12.516, -2.414]",5.051,-2.465,0.016,67,0.150,376848452.052,0.198,-6.000,-1.465,0,0,fn
s,-3.702,"[-6.168, -1.237]",2.466,-2.504,0.015,67,0.150,376848452.052,0.198,-3.000,-0.702,0,0,fn
k0,-0.900,"[-2.343, 0.544]",1.444,-1.039,0.302,67,0.150,376848452.052,0.198,0.000,-0.900,0,0,fp
k1,0.698,"[-0.408, 1.804]",1.106,1.053,0.296,67,0.150,376848452.052,0.198,0.000,0.698,0,0,fp
k2,-1.830,"[-3.255, -0.406]",1.425,-2.143,0.036,67,0.150,376848452.052,0.198,0.000,-1.830,0,1,fp
k3,0.288,"[-0.43, 1.007]",0.718,0.670,0.505,67,0.150,376848452.052,0.198,0.000,0.288,0,0,fp
k4,-0.495,"[-1.728, 0.739]",1.234,-0.669,0.506,67,0.150,376848452.052,0.198,0.000,-0.495,0,0,fp
k5,0.619,"[-0.33, 1.568]",0.949,1.088,0.281,67,0.150,376848452.052,0.198,0.000,0.619,0,0,fp
vot,0.190,,,,,67,0.150,376848452.052,0.198,0.167,0.023,0,0,fn
tt,-0.845,"[-1.225, -0.464]",0.380,-3.703,0.000,67,0.200,240617573.014,0.155,-1.000,0.155,0,0,fn
c,-4.388,"[-6.495, -2.281]",2.107,-3.473,0.001,67,0.200,240617573.014,0.155,-6.000,1.612,0,0,fn
s,-2.061,"[-3.032, -1.09]",0.971,-3.539,0.001,67,0.200,240617573.014,0.155,-3.000,0.939,0,0,fn
k0,-1.041,"[-1.791, -0.29]",0.750,-2.313,0.024,67,0.200,240617573.014,0.155,0.000,-1.041,0,1,fp
k1,0.267,"[-0.239, 0.774]",0.506,0.882,0.381,67,0.200,240617573.014,0.155,0.000,0.267,0,0,fp
k2,-0.387,"[-0.98, 0.205]",0.593,-1.090,0.279,67,0.200,240617573.014,0.155,0.000,-0.387,0,0,fp
k3,0.109,"[-0.285, 0.502]",0.393,0.461,0.647,67,0.200,240617573.014,0.155,0.000,0.109,0,0,fp
k4,0.573,"[-0.051, 1.196]",0.624,1.533,0.130,67,0.200,240617573.014,0.155,0.000,0.573,0,0,fp
k5,0.347,"[-0.12, 0.813]",0.467,1.239,0.220,67,0.200,240617573.014,0.155,0.000,0.347,0,0,fp
vot,0.192,,,,,67,0.200,240617573.014,0.155,0.167,0.026,0,0,fn
tt,-2.444,"[-4.722, -0.165]",2.279,-1.788,0.078,67,0.250,569458582.129,0.249,-1.000,-1.444,0,0,fn
c,-10.772,"[-20.852, -0.692]",10.080,-1.782,0.079,67,0.250,569458582.129,0.249,-6.000,-4.772,0,0,fn
s,-4.536,"[-8.833, -0.239]",4.297,-1.760,0.083,67,0.250,569458582.129,0.249,-3.000,-1.536,0,0,fn
k0,-3.228,"[-6.704, 0.249]",3.477,-1.548,0.126,67,0.250,569458582.129,0.249,0.000,-3.228,0,0,fp
k1,2.115,"[-0.002, 4.231]",2.116,1.666,0.100,67,0.250,569458582.129,0.249,0.000,2.115,0,0,fp
k2,-0.992,"[-2.577, 0.593]",1.585,-1.044,0.300,67,0.250,569458582.129,0.249,0.000,-0.992,0,0,fp
k3,-1.357,"[-3.257, 0.543]",1.900,-1.192,0.238,67,0.250,569458582.129,0.249,0.000,-1.357,0,0,fp
k4,3.355,"[-0.049, 6.76]",3.405,1.644,0.105,67,0.250,569458582.129,0.249,0.000,3.355,0,0,fp
k5,0.293,"[-1.257, 1.844]",1.550,0.316,0.753,67,0.250,569458582.129,0.249,0.000,0.293,0,0,fp
vot,0.227,,,,,67,0.250,569458582.129,0.249,0.167,0.060,0,0,fn
