stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,56.276,1.857,0.000,0,9,1621330973.953,87805703.562,38
refined,234.794,1.857,0.000,0,9,1621330973.953,21949334.030,38
