stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.817,-6.724,-1.824,0.060,-0.758,0.431,0.065,1.274,-0.952,314186140.233,1584,0,0,0.121
norefined,2,-1.259,-6.654,-1.968,0.029,-0.772,0.348,-0.025,1.182,-0.888,267645937.177,1584,0,0,0.189
norefined,3,-0.815,-6.698,-2.111,-0.028,-0.754,0.289,-0.139,1.083,-0.904,249281347.377,1584,0,0,0.122
norefined,4,-1.280,-6.616,-2.223,-0.024,-0.749,0.246,-0.182,1.024,-0.822,225138865.136,1584,0,0,0.194
norefined,5,-0.805,-6.666,-2.335,-0.047,-0.725,0.218,-0.242,0.969,-0.844,219553993.533,1584,0,0,0.121
norefined,6,-1.277,-6.583,-2.427,-0.034,-0.716,0.187,-0.271,0.923,-0.757,196536739.166,1584,0,0,0.194
norefined,7,-0.794,-6.635,-2.526,-0.043,-0.693,0.171,-0.307,0.888,-0.780,199696941.075,1584,0,0,0.120
norefined,8,-1.270,-6.553,-2.603,-0.026,-0.683,0.146,-0.332,0.849,-0.691,176129050.970,1584,0,0,0.194
norefined,9,-0.782,-6.608,-2.691,-0.028,-0.661,0.138,-0.350,0.830,-0.717,185617180.246,1584,0,0,0.118
norefined,10,-1.261,-6.527,-2.756,-0.009,-0.652,0.117,-0.375,0.795,-0.630,161713223.999,1584,0,0,0.193
refined,11,-1.261,-6.527,-2.756,-0.009,-0.652,0.117,-0.375,0.795,-0.630,161713223.999,1584,0,0,0.193
refined,12,-0.037,-1.268,-1.007,0.212,0.033,0.492,-0.015,-0.030,-0.035,961856652.194,1584,0,0,0.029
refined,13,-0.215,-1.901,-1.036,0.265,-0.182,0.210,-0.139,0.213,-0.073,192009573.922,1584,0,0,0.113
refined,14,-0.409,-2.942,-1.575,0.292,-0.292,0.309,-0.275,0.365,-0.172,101312100.549,1584,0,0,0.139
refined,15,-0.705,-4.573,-2.574,0.289,-0.282,0.569,-0.499,0.617,-0.375,83443276.151,1584,0,0,0.154
refined,16,-0.691,-4.350,-2.407,0.344,-0.215,0.442,-0.360,0.493,-0.365,82080324.031,1584,0,0,0.159
refined,17,-0.733,-4.588,-2.559,0.325,-0.206,0.486,-0.390,0.542,-0.385,82055353.501,1584,0,0,0.160
refined,18,-0.695,-4.378,-2.426,0.342,-0.218,0.447,-0.355,0.490,-0.363,82058207.659,1584,0,0,0.159
refined,19,-0.730,-4.574,-2.550,0.326,-0.207,0.483,-0.387,0.538,-0.382,82045449.509,1584,0,0,0.160
refined,20,-0.698,-4.394,-2.436,0.341,-0.217,0.450,-0.357,0.494,-0.364,82046679.281,1584,0,0,0.159
