stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.271,"[-4.153, 1.612]",2.882,-0.799,0.443
norefined,c,-6.580,"[-20.646, 7.486]",14.066,-0.848,0.416
norefined,s,-2.687,"[-9.108, 3.735]",6.422,-0.758,0.466
norefined,k0,-0.232,"[-3.554, 3.09]",3.322,-0.127,0.902
norefined,k1,-0.722,"[-4.256, 2.812]",3.534,-0.370,0.719
norefined,k2,0.232,"[-3.397, 3.86]",3.628,0.116,0.910
norefined,k3,-0.548,"[-5.365, 4.269]",4.817,-0.206,0.841
norefined,k4,0.583,"[-5.985, 7.152]",6.568,0.161,0.875
norefined,k5,-1.183,"[-5.952, 3.586]",4.769,-0.450,0.663
refined,tt,-1.035,"[-2.101, 0.031]",1.066,-1.759,0.109
refined,c,-5.404,"[-10.8, -0.009]",5.396,-1.815,0.100
refined,s,-2.135,"[-3.932, -0.338]",1.797,-2.153,0.057
refined,k0,-0.029,"[-1.558, 1.5]",1.529,-0.034,0.974
refined,k1,0.550,"[-1.01, 2.11]",1.560,0.639,0.537
refined,k2,0.960,"[-1.026, 2.946]",1.986,0.876,0.401
refined,k3,0.071,"[-1.586, 1.728]",1.657,0.078,0.940
refined,k4,-0.563,"[-3.032, 1.906]",2.469,-0.413,0.688
refined,k5,-1.646,"[-4.095, 0.803]",2.449,-1.218,0.251
