stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.344,"[-2.541, -0.146]",1.197,-1.907,0.067
norefined,c,-6.517,"[-11.922, -1.112]",5.405,-2.049,0.050
norefined,s,-2.714,"[-5.395, -0.033]",2.681,-1.720,0.096
norefined,k0,0.107,"[-1.462, 1.676]",1.569,0.116,0.909
norefined,k1,-0.582,"[-1.979, 0.815]",1.397,-0.708,0.485
norefined,k2,0.286,"[-1.489, 2.062]",1.775,0.274,0.786
norefined,k3,-0.216,"[-1.578, 1.146]",1.362,-0.269,0.790
norefined,k4,0.781,"[-1.125, 2.688]",1.907,0.696,0.492
norefined,k5,-0.825,"[-2.302, 0.651]",1.477,-0.950,0.350
refined,tt,-0.676,"[-0.884, -0.468]",0.208,-5.529,0.000
refined,c,-4.032,"[-5.146, -2.917]",1.114,-6.147,0.000
refined,s,-2.167,"[-2.774, -1.56]",0.607,-6.066,0.000
refined,k0,0.541,"[0.101, 0.98]",0.440,2.090,0.045
refined,k1,-0.128,"[-0.458, 0.201]",0.330,-0.662,0.513
refined,k2,0.271,"[-0.138, 0.68]",0.409,1.125,0.270
refined,k3,-0.059,"[-0.385, 0.267]",0.326,-0.309,0.760
refined,k4,0.198,"[-0.201, 0.597]",0.399,0.842,0.406
refined,k5,-0.372,"[-0.743, -0.001]",0.371,-1.702,0.099
