stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,78.322,2.023,0.000,0,9,2948846811.836,255956855.399,76
refined,232.756,2.023,0.000,0,9,2948846811.836,91392460.198,76
