stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.243,-4.972,-1.121,0.368,1.023,-1.669,-0.721,0.558,-1.712,2098203933.206,1584,0,0,0.451
norefined,2,-1.874,-5.084,-1.353,0.274,0.859,-1.705,-0.770,0.467,-1.730,1513019614.690,1584,0,0,0.369
norefined,3,-1.476,-5.198,-1.540,0.172,0.704,-1.721,-0.787,0.381,-1.700,1096232751.968,1584,0,0,0.284
norefined,4,-1.067,-5.328,-1.652,0.104,0.552,-1.678,-0.731,0.313,-1.574,797304962.760,1584,0,0,0.200
norefined,5,-0.672,-5.436,-1.732,0.069,0.399,-1.621,-0.631,0.283,-1.381,598486146.696,1584,0,0,0.124
norefined,6,-0.844,-5.498,-1.780,0.096,0.223,-1.464,-0.431,0.281,-1.037,470636343.594,1584,0,0,0.154
norefined,7,-0.583,-5.549,-1.916,0.111,0.026,-1.313,-0.321,0.287,-0.743,410946221.800,1584,0,0,0.105
norefined,8,-1.040,-5.525,-1.908,0.172,0.007,-1.208,-0.241,0.295,-0.608,377906403.235,1584,0,0,0.188
norefined,9,-0.602,-5.570,-2.041,0.161,-0.115,-1.127,-0.231,0.315,-0.479,328967303.967,1584,0,0,0.108
norefined,10,-1.075,-5.533,-2.034,0.225,-0.107,-1.032,-0.173,0.325,-0.384,323096881.828,1584,0,0,0.194
refined,11,-1.075,-5.533,-2.034,0.225,-0.107,-1.032,-0.173,0.325,-0.384,323096881.828,1584,0,0,0.194
refined,12,-0.416,-3.501,-1.941,0.128,-0.050,0.965,0.040,-0.224,0.091,229353395.419,1584,0,0,0.119
refined,13,-0.597,-3.988,-2.024,0.065,-0.138,0.613,0.119,-0.104,-0.079,131315608.881,1584,0,0,0.150
refined,14,-0.717,-4.565,-2.264,0.081,-0.175,0.409,0.097,0.016,-0.092,122103897.436,1584,0,0,0.157
refined,15,-0.766,-4.851,-2.397,0.127,-0.184,0.315,0.057,0.057,-0.076,121132841.069,1584,0,0,0.158
refined,16,-0.785,-4.975,-2.457,0.156,-0.185,0.280,0.037,0.071,-0.068,121000798.310,1584,0,0,0.158
refined,17,-0.793,-5.024,-2.481,0.169,-0.186,0.268,0.029,0.076,-0.065,120981468.413,1584,0,0,0.158
refined,18,-0.796,-5.044,-2.491,0.173,-0.186,0.263,0.026,0.078,-0.064,120978672.246,1584,0,0,0.158
refined,19,-0.797,-5.051,-2.494,0.175,-0.186,0.262,0.025,0.078,-0.064,120978271.813,1584,0,0,0.158
refined,20,-0.797,-5.054,-2.496,0.176,-0.186,0.261,0.025,0.079,-0.064,120978214.721,1584,0,0,0.158
